Filename,Accuracy,Class Distribution
Defect_L16_B314_el4191_H2_W2.npy,0.999569645674939,"13929,0,0,0,1,0,1,0,0,0,0,0,0,1,2,7,1,0,0"
Defect_L10_B339_el4823_H2_W2.npy,0.9996413713957826,"13938,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0"
Defect_L18_B89_el4189_H8_W8.npy,0.9921818964280591,"13826,2,0,0,0,1,0,0,0,0,44,4,1,3,9,18,20,7,7"
Defect_L7_B74_el1827_H4_W4.npy,0.9985654855831301,"13910,0,0,0,1,0,14,5,1,4,0,0,1,6,0,0,0,0,0"
Defect_L18_B439_el6187_H2_W2.npy,0.9996413713957826,"13930,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,0"
Defect_L11_B55_el791_H2_W2.npy,0.9994261942332521,"13933,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0"
Defect_L7_B35_el819_H4_W4.npy,0.9989241141873476,"13910,0,0,0,1,0,19,7,1,4,0,0,0,0,0,0,0,0,0"
Defect_L9_B352_el4863_H2_W2.npy,0.9993544685124085,"13935,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0"
Defect_L6_B210_el6175_H4_W4.npy,0.9990675656290345,"13912,0,0,0,0,17,0,0,4,9,0,0,0,0,0,0,0,0,0"
Defect_L5_B18_el149_H2_W2.npy,0.9994261942332521,"13932,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L14_B431_el6171_H2_W2.npy,0.999569645674939,"13932,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0"
Defect_L5_B106_el1461_H2_W2.npy,0.9997848228374695,"13932,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L3_B280_el3825_H2_W2.npy,0.999569645674939,"13928,1,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0"
Defect_L16_B21_el829_H8_W8.npy,0.9959833596327643,"13854,0,0,0,8,35,0,0,0,3,8,0,0,0,2,32,0,0,0"
Defect_L6_B142_el1817_H2_W2.npy,0.999856548558313,"13932,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L11_B358_el5159_H2_W2.npy,0.9993544685124085,"13926,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0"
Defect_L5_B396_el5533_H2_W2.npy,0.999713097116626,"13932,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L18_B102_el2807_H4_W4.npy,0.9978482283746951,"13911,0,0,0,0,0,0,0,0,0,2,1,0,3,0,9,15,1,0"
Defect_L6_B306_el4161_H2_W2.npy,0.9987806627456606,"13923,0,0,0,4,3,1,2,3,6,0,0,0,0,0,0,0,0,0"
Defect_L16_B58_el1479_H4_W4.npy,0.9992110170707216,"13914,0,0,0,0,0,0,0,0,0,1,1,0,0,9,17,0,0,0"
Defect_L2_B110_el1469_H2_W2.npy,0.999713097116626,"13931,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L5_B45_el2145_H8_W8.npy,0.9967723425620427,"13848,0,0,0,49,17,0,0,1,16,0,0,0,0,0,11,0,0,0"
Defect_L10_B192_el5535_H4_W4.npy,0.9994261942332521,"13909,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0"
Defect_L3_B149_el4179_H4_W4.npy,0.9977765026538516,"13904,8,8,7,4,2,3,0,0,6,0,0,0,0,0,0,0,0,0"
Defect_L12_B100_el4854_H8_W8.npy,0.9905322048486588,"13808,0,0,0,0,0,0,0,0,0,87,14,6,3,9,15,0,0,0"
Defect_L16_B409_el5843_H2_W2.npy,0.9999282742791565,"13932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0"
Defect_L17_B39_el1816_H8_W8.npy,0.9968440682828863,"13840,0,0,0,0,0,0,0,0,0,7,5,10,2,0,7,59,5,7"
Defect_L6_B48_H4_W8.npy,0.9972744226079472,"13890,0,0,0,5,15,0,0,0,30,0,0,0,0,0,2,0,0,0"
Defect_L9_B36_el469_H2_W2.npy,0.9996413713957826,"13930,0,0,0,0,2,0,0,7,3,0,0,0,0,0,0,0,0,0"
Defect_L16_B23_el159_H2_W2.npy,0.999282742791565,"13932,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L10_B70_el3475_H8_W8.npy,0.9963419882369818,"13823,0,0,0,9,1,0,0,6,103,0,0,0,0,0,0,0,0,0"
Defect_L17_B349_el4857_H2_W2.npy,0.9992110170707216,"13931,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0"
Defect_L3_B30_el1466_H8_W8.npy,0.9969157940037298,"13843,17,56,0,0,5,0,4,5,5,0,0,0,0,0,0,0,3,4"
Defect_L16_B413_el5851_H2_W2.npy,0.999856548558313,"13932,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0"
Defect_L16_B8_el143_H4_W4.npy,0.9979916798163821,"13914,0,0,0,2,15,6,0,5,0,0,0,0,0,0,0,0,0,0"
Defect_L19_B10_el465_H8_W8.npy,0.993472959403242,"13843,41,24,5,0,2,1,2,0,7,2,5,2,0,0,0,0,0,8"
Defect_L12_B9_el147_H4_W4.npy,0.9979916798163821,"13914,0,0,0,1,3,3,10,11,0,0,0,0,0,0,0,0,0,0"
Defect_L2_B258_el3497_H2_W2.npy,0.999282742791565,"13923,11,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0"
Defect_L5_B6_el150_H8_W8.npy,0.9956964567493903,"13853,0,0,0,30,36,1,0,1,21,0,0,0,0,0,0,0,0,0"
Defect_L4_B234_el3151_H2_W2.npy,0.999282742791565,"13928,0,1,5,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L16_B105_el2835_H4_W4.npy,0.9977047769330082,"13919,0,0,0,0,0,0,0,0,0,13,0,0,0,7,3,0,0,0"
Defect_L7_B156_el1845_H2_W2.npy,0.999569645674939,"13931,0,0,0,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L15_B413_el5851_H2_W2.npy,0.999713097116626,"13932,0,0,0,0,1,0,0,0,0,0,1,0,0,6,2,0,0,0"
Defect_L10_B112_el5512_H8_W8.npy,0.9964137139578253,"13825,0,0,0,5,9,0,0,0,103,0,0,0,0,0,0,0,0,0"
Defect_L11_B229_el3141_H2_W2.npy,0.999856548558313,"13935,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0"
Defect_L7_B354_el4867_H2_W2.npy,0.999282742791565,"13932,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0"
Defect_L2_B58_el2810_H8_W8.npy,0.993903313728303,"13836,21,7,6,29,6,3,0,1,33,0,0,0,0,0,0,0,0,0"
Defect_L13_B62_el805_H2_W2.npy,0.9993544685124085,"13932,0,0,0,0,4,0,5,0,0,0,0,1,0,0,0,0,0,0"
Defect_L14_B7_el139_H4_W4.npy,0.9979916798163821,"13914,0,0,1,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0"
Defect_L2_B191_el2483_H2_W2.npy,0.999569645674939,"13929,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0"
Defect_L18_B215_el2815_H2_W2.npy,0.9992110170707216,"13931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,0"
Defect_L15_B29_el455_H2_W2.npy,0.999282742791565,"13932,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L6_B48_el493_H2_W2.npy,0.999856548558313,"13931,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L2_B60_el1487_H4_W4.npy,0.9993544685124085,"13912,21,4,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0"
Defect_L15_B72_el825_H2_W2.npy,0.999282742791565,"13932,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L2_B365_el5187_H2_W2.npy,0.9992110170707216,"13924,9,1,0,1,3,0,0,0,3,0,0,0,0,0,0,0,1,0"
Defect_L13_B126_el1501_H2_W2.npy,0.9996413713957826,"13931,0,0,0,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0"
Defect_L5_B36_el469_H2_W2.npy,0.999713097116626,"13932,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L19_B58_el2810_H8_W8.npy,0.9933295079615551,"13838,11,1,0,2,0,0,0,0,1,20,0,0,3,1,41,9,4,11"
Defect_L18_B163_el4819_H4_W4.npy,0.9974178740496342,"13904,0,0,0,0,0,0,0,0,0,10,0,0,3,6,11,5,2,1"
Defect_L3_B419_el5863_H2_W2.npy,0.999713097116626,"13929,0,10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
Defect_L10_B180_el5203_H4_W4.npy,0.999282742791565,"13909,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0"
Defect_L16_B17_el463_H4_W4.npy,0.9982068569789126,"13914,0,0,0,8,12,0,1,4,0,0,0,0,0,0,3,0,0,0"
Defect_L13_B155_el1843_H2_W2.npy,0.999569645674939,"13931,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0"
Defect_L4_B64_el1503_H4_W4.npy,0.9992110170707216,"13909,0,0,24,2,0,0,0,0,4,0,0,1,0,0,0,2,0,0"
Defect_L10_B337_el4819_H2_W2.npy,0.999713097116626,"13937,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0"
Defect_L6_B376_el5493_H2_W2.npy,0.9997848228374695,"13931,0,0,0,1,8,0,0,0,2,0,0,0,0,0,0,0,0,0"
Defect_L15_B55_el1467_H4_W4.npy,0.9990675656290345,"13913,0,0,0,0,0,0,0,0,0,3,3,0,0,17,6,0,0,0"
Defect_L12_B377_el5495_H2_W2.npy,0.999569645674939,"13929,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,0"
