filename,original_min,original_max,subtracted_min,subtracted_max,subtracted_mean,subtracted_std
Defect_L10_B117_el1483_H2_W2.npy,-272.1554,4775.43686,-140.7571383999998,32.83128248999992,-0.0008482598771764366,2.8000206209284624
Defect_L10_B118_el1485_H2_W2.npy,-272.1563,4775.437059999999,-141.29887299999996,32.88475132000008,-0.0007364835522960927,2.806456975758953
Defect_L10_B119_el1487_H2_W2.npy,-272.156,4775.4371599999995,-142.0303232000001,33.02670699999999,-0.0007858686135846995,2.815640688332265
Defect_L10_B11_el135_H2_W2.npy,-272.15680000000003,4775.45741,-175.78200560000005,39.532090950000565,-0.0005240372323705241,3.2880597030646075
Defect_L10_B120_el1489_H2_W2.npy,-272.1561,4775.44729,-142.88427159999992,32.84528929999988,-0.00036279249220399286,2.8266477752342034
Defect_L10_B121_el1491_H2_W2.npy,-272.1574,4775.44743,-143.26731339999992,32.89760824999985,-0.00034354648054238813,2.8330590209270072
Defect_L10_B122_el1493_H2_W2.npy,-272.1575,4775.44744,-143.29321600000003,32.941582330000074,-0.0005095276409913719,2.8337401758088983
Defect_L10_B123_el1495_H2_W2.npy,-272.1574,4775.44741,-142.97379450000017,32.99009050000018,-0.0007030946731163723,2.8285218846765052
Defect_L10_B124_el1497_H2_W2.npy,-272.1563,4775.44727,-142.38547300000005,33.04044879999992,-0.0010350289495127697,2.8191171187194617
Defect_L10_B125_el1499_H2_W2.npy,-272.15619999999996,4775.44715,-141.5874492999999,33.1416842000001,-0.0014441774014127369,2.8067841720249658
Defect_L10_B126_el1501_H2_W2.npy,-272.1562,4775.44713,-140.57818079999993,33.542211499999894,-0.001868306599728465,2.7915000159795578
Defect_L10_B127_el1503_H2_W2.npy,-272.1561,4775.44712,-139.31152840000004,34.40562980000004,-0.0025449373219001243,2.7725814168030003
Defect_L10_B128_el1505_H2_W2.npy,-272.156,4775.44711,-137.54590810000013,36.299860999999964,-0.0030606777605451936,2.7465501852658187
Defect_L10_B129_el1507_H2_W2.npy,-272.15500000000003,4775.44697,-134.9212232000002,41.24336500000004,0.00021415192024835085,2.715160250934379
Defect_L10_B12_el137_H2_W2.npy,-272.1559,4775.44715,-173.8568226000002,39.11954543000047,-0.0006367207281381241,3.25194306522573
Defect_L10_B130_el1509_H2_W2.npy,-272.15420000000006,4775.43632,-130.84759559999998,60.77660999999989,-0.002032128337521056,2.6890759116581173
Defect_L10_B131_el1795_H2_W2.npy,-272.1587,4775.4472,-131.30349200000023,64.1894900000002,-0.0013337788123507438,2.684784206049072
Defect_L10_B132_el1797_H2_W2.npy,-272.15700000000004,4775.45703,-134.92518470000005,42.402446000000054,0.0004216636587931622,2.7028070205011714
Defect_L10_B133_el1799_H2_W2.npy,-272.1558,4775.45706,-136.88591900000006,37.27697799999987,-0.0028414012957477144,2.7247182730031354
Defect_L10_B134_el1801_H2_W2.npy,-272.1558,4775.4571,-137.90781489999972,35.30517320000013,-0.002397655149843121,2.7401736859985117
Defect_L10_B135_el1803_H2_W2.npy,-272.15549999999996,4775.45726,-138.3642499,34.381588400000055,-0.0017654172825146191,2.7476533771053293
Defect_L10_B136_el1805_H2_W2.npy,-272.1536,4775.45744,-138.51712829999997,33.85961679999991,-0.0013627016991273246,2.7508151510678345
Defect_L10_B137_el1807_H2_W2.npy,-272.15110000000004,4775.45754,-138.43707759999984,33.54675220000013,-0.0009742184151216647,2.751244734856349
Defect_L10_B138_el1809_H2_W2.npy,-272.14820000000003,4775.467680000001,-138.18780930000003,33.332893499999955,-0.000626552288101609,2.749811663852561
Defect_L10_B139_el1811_H2_W2.npy,-272.1549,4775.47736,-137.84104060000004,33.17432179999969,-0.0005969987727164042,2.747291200818593
Defect_L10_B13_el139_H2_W2.npy,-272.1559,4775.45724,-171.85316050000029,38.60113000000024,-0.0007325652169499797,3.214557942173591
Defect_L10_B140_el1813_H2_W2.npy,-272.16999999999996,4775.46659,-137.48504559999992,33.052825400000074,-0.0004975831125172182,2.744593758635683
Defect_L10_B141_el1815_H2_W2.npy,-272.1694,4775.42612,-137.2574486000001,32.96137949999979,-0.00032669802770855165,2.744979728595173
Defect_L10_B142_el1817_H2_W2.npy,-272.1564,4775.40588,-137.6074779999999,33.386461900000086,-0.0015564608346169263,2.748884545272045
Defect_L10_B143_el1819_H2_W2.npy,-272.15470000000005,4775.426600000001,-138.20405929999993,33.20544506000033,-0.0009040728361284494,2.7594479038377875
Defect_L10_B144_el1821_H2_W2.npy,-272.1565,4775.4370499999995,-139.5063429999998,33.35484459999998,-0.00068886786852871,2.776569209266941
Defect_L10_B145_el1823_H2_W2.npy,-272.1549,4775.43696,-141.21200759999988,33.640610199999855,-0.0012226843837415458,2.798557968863313
Defect_L10_B146_el1825_H2_W2.npy,-272.156,4775.43719,-143.03341579999983,33.50099180000029,0.00016577904478089502,2.823052801654123
Defect_L10_B147_el1827_H2_W2.npy,-272.1575,4775.44755,-143.8416580999999,33.64515363000032,-0.00011399714754717482,2.835652745072811
Defect_L10_B148_el1829_H2_W2.npy,-272.1576,4775.44743,-143.85618299999987,33.69736160000025,-0.00032888492225022404,2.8357543806073484
Defect_L10_B149_el1831_H2_W2.npy,-272.15659999999997,4775.437279999999,-143.28547489999983,33.71271920000004,-0.0005778807385825441,2.8257108222128253
Defect_L10_B14_el141_H2_W2.npy,-272.1559,4775.45727,-169.80947579999975,38.15246540000021,-0.000846613880534665,3.175895194587599
Defect_L10_B150_el1833_H2_W2.npy,-272.1565,4775.437019999999,-142.39283839999985,33.71718510000005,-0.0010982630182982394,2.8108048198540962
Defect_L10_B151_el1835_H2_W2.npy,-272.1553,4775.43686,-141.3237352000001,33.7671363999998,-0.0016682850647689747,2.793579457594772
Defect_L10_B152_el1837_H2_W2.npy,-272.15520000000004,4775.43683,-140.09488910000005,33.91829310000003,-0.0021730317026261484,2.7743849310780537
Defect_L10_B153_el1839_H2_W2.npy,-272.1551,4775.44682,-138.64398719999986,34.71735199999989,-0.002935222721769007,2.752269367815029
Defect_L10_B154_el1841_H2_W2.npy,-272.15500000000003,4775.44682,-136.70732040000007,36.53671999999983,-0.003375540424136533,2.723567581396264
Defect_L10_B155_el1843_H2_W2.npy,-272.154,4775.44668,-133.95842260000018,41.37121600000023,-0.00024222455427390618,2.690091585757279
Defect_L10_B156_el1845_H2_W2.npy,-272.15319999999997,4775.4358999999995,-129.7565204,61.08488000000011,-0.002254636248487584,2.6607954345313876
Defect_L10_B157_el2131_H2_W2.npy,-272.16020000000003,4775.44719,-130.28893779999976,64.04170000000022,-0.0027443502923778233,2.653706873601478
Defect_L10_B158_el2133_H2_W2.npy,-272.1573,4775.45703,-134.28555610000012,42.05180300000006,-0.0007581840928080235,2.6773592308851226
Defect_L10_B159_el2135_H2_W2.npy,-272.1571,4775.45706,-136.7763155,37.04399200000012,-0.0036803772502310332,2.708387642462758
Defect_L10_B15_el143_H2_W2.npy,-272.1569,4775.45736,-167.72546650000004,37.716021100000034,-0.0009445864686927733,3.1360396159226673
Defect_L10_B160_el2137_H2_W2.npy,-272.1569,4775.45722,-138.3991160999999,35.204792,-0.0029281846562223355,2.734412613073472
Defect_L10_B161_el2139_H2_W2.npy,-272.1564,4775.4574,-139.44798750000018,34.385856399999966,-0.001963992242541869,2.7523765017163644
Defect_L10_B162_el2141_H2_W2.npy,-272.1542,4775.45763,-140.0547007,33.988575800000035,-0.001188470035793238,2.7644374892249934
Defect_L10_B163_el2143_H2_W2.npy,-272.1484,4775.467900000001,-140.23199560000012,33.76024610000013,-0.000381729994644861,2.771024296730263
Defect_L10_B164_el2145_H2_W2.npy,-272.142,4775.478139999999,-139.9634635,33.59307660000013,0.0003790140004354078,2.7719923387084777
Defect_L10_B165_el2147_H2_W2.npy,-272.152,4775.49779,-139.2229414000003,33.461397499999975,0.00042676605564595884,2.767812479587435
Defect_L10_B166_el2149_H2_W2.npy,-272.1827,4775.47625,-138.08547969999995,33.3282357999999,0.0008684604517777089,2.7594258091147292
Defect_L10_B167_el2151_H2_W2.npy,-272.1807,4775.40506,-136.85024759999988,33.1826223999999,0.0024278655212946754,2.7571250022042184
Defect_L10_B168_el2153_H2_W2.npy,-272.1528,4775.36504,-137.2093625,33.5247734699999,-0.0016612860254124964,2.7691471774036196
Defect_L10_B169_el2155_H2_W2.npy,-272.1528,4775.4163,-138.06581819999997,33.09346770000002,0.0008829159706706181,2.7906071722724883
Defect_L10_B16_el145_H2_W2.npy,-272.1558,4775.45738,-165.5604126000003,37.22172650000016,-0.0010495793257931138,3.094563268022802
Defect_L10_B170_el2157_H2_W2.npy,-272.1559,4775.43696,-140.48914600000012,33.42143789999977,0.0011830726248811124,2.8223082858298505
Defect_L10_B171_el2159_H2_W2.npy,-272.15340000000003,4775.426850000001,-144.12933380000004,33.931720199999745,-0.0015443238240145038,2.8647978660524385
Defect_L10_B172_el2161_H2_W2.npy,-272.1546,4775.43707,-147.6803071999998,34.10961350000025,0.0031402778246068792,2.910651423300874
Defect_L10_B173_el2163_H2_W2.npy,-272.1575,4775.44756,-148.7439617,34.581723590000365,0.0010942934305111383,2.920157015268083
Defect_L10_B174_el2165_H2_W2.npy,-272.15770000000003,4775.43729,-147.6639823999999,34.51603010000008,0.00030052176282407045,2.898965978100531
Defect_L10_B175_el2167_H2_W2.npy,-272.1557,4775.4368699999995,-145.88749639999992,34.34372630000007,-0.0001907700396564361,2.8662747955953445
Defect_L10_B176_el2169_H2_W2.npy,-272.1544,4775.43658,-144.07343859999992,34.19973660000005,-0.0011707040641512206,2.8346972233162684
Defect_L10_B177_el2171_H2_W2.npy,-272.15430000000003,4775.4364,-142.37611880000009,34.113842500000146,-0.002030128823527551,2.8063024104489664
Defect_L10_B178_el2173_H2_W2.npy,-272.1531,4775.4362599999995,-140.72132409999995,34.13888189999989,-0.0028352176341345705,2.7796009344942143
Defect_L10_B179_el2175_H2_W2.npy,-272.1531,4775.43624,-138.9808764999998,34.62110500000017,-0.0037395746198615938,2.752440991867504
Defect_L10_B17_el147_H2_W2.npy,-272.15680000000003,4775.45738,-163.2750865999999,36.81746530000032,-0.001151277570335219,3.051064327502338
Defect_L10_B180_el2177_H2_W2.npy,-272.15299999999996,4775.43624,-136.86047719999988,36.40614199999959,-0.004364947204569292,2.7204335813579976
Defect_L10_B181_el2179_H2_W2.npy,-272.15299999999996,4775.43611,-133.9654799,41.198183999999856,-0.0012146034282947593,2.6848247124203475
Defect_L10_B182_el2181_H2_W2.npy,-272.1513,4775.435289999999,-129.6410648000001,60.98870000000011,-0.0033134729167912263,2.6543943363723725
Defect_L10_B183_el2467_H2_W2.npy,-272.161,4775.44673,-121.14873439999997,59.378799999999956,-0.010113075528471691,2.4497077252036688
Defect_L10_B184_el2469_H2_W2.npy,-272.1576,4775.45653,-127.15082570000027,39.21864800000003,-0.006996371411361936,2.51445416703628
Defect_L10_B185_el2471_H2_W2.npy,-272.1569,4775.46663,-132.40080810000018,34.99578499999984,-0.008121230953356639,2.5998971737648096
Defect_L10_B186_el2473_H2_W2.npy,-272.156,4775.4769,-137.34195580000028,33.834398100000044,-0.005450122278089603,2.689704976520202
Defect_L10_B187_el2475_H2_W2.npy,-272.1544,4775.477459999999,-142.16479190000018,33.70300929999985,-0.002201402030907386,2.7794287997751916
Defect_L10_B188_el2477_H2_W2.npy,-272.1495,4775.49825,-146.8757515000002,34.02893380000023,0.000983373247553596,2.867646717254567
Defect_L10_B189_el2479_H2_W2.npy,-272.1402,4775.5092,-151.20304909999982,34.56549609999979,0.0040615811102993615,2.947976676894036
Defect_L10_B18_el149_H2_W2.npy,-272.15680000000003,4775.45738,-160.85835870000028,36.43441920000009,-0.0011978608728527862,3.0049611934618996
Defect_L10_B190_el2481_H2_W2.npy,-272.1252,4775.53035,-154.53873489999978,35.149919400000044,0.006603180963540772,3.0089663347135644
Defect_L10_B191_el2483_H2_W2.npy,-272.1413,4775.57021,-155.99362429999974,35.629078300000174,0.007175067520418772,3.0370764024441947
Defect_L10_B192_el2485_H2_W2.npy,-272.20959999999997,4775.547570000001,-154.5499617999999,35.76997550000033,0.008131348724150481,3.027796696033784
Defect_L10_B193_el2487_H2_W2.npy,-272.2049,4775.36457,-148.44651260999944,35.770879599999716,0.01751195615092114,2.9955176965195935
Defect_L10_B194_el2489_H2_W2.npy,-272.1492,4775.29518,-146.84012850000045,36.77408409999998,0.004042139819242716,3.045212061269924
Defect_L10_B195_el2491_H2_W2.npy,-272.1524,4775.41736,-145.48251389999996,40.796050700000706,0.014030075912989078,3.0710468093037306
Defect_L10_B196_el2493_H2_W2.npy,-272.15340000000003,4775.44705,-144.92384930000026,40.718422899999496,0.013730725824503937,3.067966261622986
Defect_L10_B197_el2495_H2_W2.npy,-272.1442,4775.42579,-152.04698139999982,35.14655820000007,0.0010776779975524742,3.1166587183097674
Defect_L10_B198_el2497_H2_W2.npy,-272.1468,4775.44621,-161.26630030000024,59.46539999999999,0.020193149476703177,3.2432959614248014
Defect_L10_B199_el2499_H2_W2.npy,-272.1542,4775.45716,-157.87448999999992,36.85342009999977,0.004615841155915877,3.093734108053362
Defect_L10_B19_el151_H2_W2.npy,-272.15680000000003,4775.44739,-158.29132630000004,36.073663900000156,-0.001276045647928136,2.9554900848768377
Defect_L10_B1_el115_H2_W2.npy,-272.1558,4775.45737,-176.04735120000032,81.03612999999996,-0.00017151856147647432,3.3941221834475743
Defect_L10_B200_el2501_H2_W2.npy,-272.1545,4775.45691,-149.58465490000026,35.83511630000021,0.002178815777225809,2.9396679121343574
Defect_L10_B201_el2503_H2_W2.npy,-272.15340000000003,4775.44662,-143.34901850000006,34.75752609999972,0.0006466388586269198,2.8324759117744054
Defect_L10_B202_el2505_H2_W2.npy,-272.1524,4775.4463399999995,-138.982264,33.94358940000029,-0.001715272058156636,2.7569932397874566
Defect_L10_B203_el2507_H2_W2.npy,-272.1524,4775.44618,-135.9010777000001,33.39516640000011,-0.0037766836622369227,2.7014211952154836
Defect_L10_B204_el2509_H2_W2.npy,-272.1514,4775.44604,-133.6388733000001,33.098809200000005,-0.0055374070617415306,2.6589867825089897
Defect_L10_B205_el2511_H2_W2.npy,-272.1514,4775.4459,-131.8269362000001,33.09001740000008,-0.00722472207143142,2.6247334433159812
Defect_L10_B206_el2513_H2_W2.npy,-272.1515,4775.44589,-130.03455310000004,34.55535800000007,-0.008345909310982053,2.5927563698475318
Defect_L10_B207_el2515_H2_W2.npy,-272.15049999999997,4775.43564,-127.77279969999995,39.085678000000144,-0.00563671884858113,2.562964469658332
Defect_L10_B208_el2517_H2_W2.npy,-272.14889999999997,4775.434579999999,-124.21677460000001,58.15147999999999,-0.007939163152841338,2.5419999244337754
Defect_L10_B209_el2803_H2_W2.npy,-272.16069999999996,4775.42607,-95.66738009999972,45.58348999999998,-0.02331401048572022,1.9234678469515443
Defect_L10_B20_el153_H2_W2.npy,-272.15680000000003,4775.44738,-155.50549899999987,35.733899600000086,-0.0013499588870120901,2.9015748422536696
Defect_L10_B210_el2805_H2_W2.npy,-272.1574,4775.44603,-98.03805570000009,30.20449100000019,-0.021380969966203568,1.9304523921264898
Defect_L10_B211_el2807_H2_W2.npy,-272.1567,4775.4561300000005,-99.4926387999999,26.573548500000015,-0.023404289829043506,1.9475985105915936
Defect_L10_B212_el2809_H2_W2.npy,-272.1567,4775.46647,-100.44535750000023,25.1701214000002,-0.022351532313369803,1.9664225815617562
Defect_L10_B213_el2811_H2_W2.npy,-272.1546,4775.47712,-101.3111078000004,24.490972499999998,-0.019925146724545185,1.99521533079158
Defect_L10_B214_el2813_H2_W2.npy,-272.14939999999996,4775.518470000001,-102.59883649000017,25.434859799999913,-0.015248291584903139,2.053905655548886
Defect_L10_B215_el2815_H2_W2.npy,-272.1394,4775.5610400000005,-104.82905720000008,30.67666579999991,-0.005844360701421586,2.169788963954043
Defect_L10_B216_el2817_H2_W2.npy,-272.1223,4775.6454,-108.50231090000011,38.48407939999993,0.012514915363018506,2.3775854363425895
Defect_L10_B217_el2819_H2_W2.npy,-272.12980000000005,4775.76135,-113.8088982999999,50.23895440000001,0.04663400804963982,2.712976334334673
Defect_L10_B218_el2835_H2_W2.npy,-272.10519999999997,4775.637479999999,-99.51047499999981,76.90232620000006,0.14481504588242802,3.0925159798053445
Defect_L10_B219_el2837_H2_W2.npy,-272.13030000000003,4775.63399,-86.35939300000018,55.259193700000196,0.06762544455083833,2.468553689886955
Defect_L10_B21_el155_H2_W2.npy,-272.15680000000003,4775.44738,-152.48359290000008,35.41401498999994,-0.0013525732089090655,2.8422225815752666
Defect_L10_B220_el2839_H2_W2.npy,-272.1454,4775.58704,-75.73714650000011,42.214876199999935,0.02574167913050973,2.162758985557477
Defect_L10_B221_el2841_H2_W2.npy,-272.1521,4775.54819,-71.46367920000012,33.73768430000018,0.0036371888346146304,2.025965320574787
Defect_L10_B222_el2843_H2_W2.npy,-272.1548,4775.518300000001,-81.8431657000001,27.90949569999998,-0.007959309898910144,1.9845424599418044
Defect_L10_B223_el2845_H2_W2.npy,-272.1559,4775.49802,-89.38556519999997,23.857525800000076,-0.014221638651233931,1.9895697360851468
Defect_L10_B224_el2847_H2_W2.npy,-272.1556,4775.47754,-94.90091710000002,25.00139399999989,-0.017850085654296858,2.012768856078991
Defect_L10_B225_el2849_H2_W2.npy,-272.1541,4775.45693,-98.79646749999984,26.907809000000043,-0.019742454874932293,2.0382163154018738
Defect_L10_B226_el2851_H2_W2.npy,-272.15340000000003,4775.4463,-101.17249020000008,30.92533000000026,-0.017976296339363592,2.062116407469923
Defect_L10_B227_el2853_H2_W2.npy,-272.1499,4775.43498,-101.84325409999997,46.54781000000003,-0.020307606583403904,2.0923120534967525
Defect_L10_B228_el3139_H2_W2.npy,-272.16360000000003,4775.40677,-102.05168009999988,48.20887000000016,-0.020002449171223152,2.090257987390314
Defect_L10_B229_el3141_H2_W2.npy,-272.1635,4775.41744,-100.68462150000005,31.207480000000032,-0.017383853096137686,2.0567658756437446
Defect_L10_B22_el157_H2_W2.npy,-272.1558,4775.44738,-149.1596370000002,35.14146867999989,-0.0013008957081126807,2.7760054690959746
Defect_L10_B230_el3143_H2_W2.npy,-272.1666,4775.40814,-97.17230030000019,26.782642000000124,-0.018311948266800812,2.0317573930428474
Defect_L10_B231_el3145_H2_W2.npy,-272.1692,4775.378650000001,-92.03051589999995,24.395906000000423,-0.014884676854769097,2.0133487168301296
Defect_L10_B232_el3147_H2_W2.npy,-272.1718,4775.34881,-85.2109644000002,28.357692799999995,-0.0089297357354101,2.0103954383550273
Defect_L10_B233_el3149_H2_W2.npy,-272.1705,4775.31812,-76.36645700000008,34.05709999999999,0.0007806858363356686,2.0426388604794234
Defect_L10_B234_el3151_H2_W2.npy,-272.1592,4775.26615,-66.7242473,41.223730999999816,0.0170937573099837,2.1384148302247437
Defect_L10_B235_el3153_H2_W2.npy,-272.1193,4775.22208,-71.03670780000004,49.92585699999995,0.04539744115003539,2.337575394710955
Defect_L10_B236_el3155_H2_W2.npy,-272.11,4775.20287,-83.65895230000001,57.5059947000002,0.0943683187718545,2.693284894184213
Defect_L10_B237_el3171_H2_W2.npy,-272.2532,4775.18384,-124.82418960000007,86.93026169999996,0.1332117705707994,3.5157967952139293
Defect_L10_B238_el3173_H2_W2.npy,-272.20520000000005,4775.20272,-122.18339990000004,60.35386080000001,0.07014240227057594,3.033180063478651
Defect_L10_B239_el3175_H2_W2.npy,-272.1737,4775.23531,-116.91587360000017,45.08854600000018,0.029204427006226368,2.671523495319303
Defect_L10_B23_el159_H2_W2.npy,-272.1558,4775.44737,-145.45088310000006,34.94105620000005,-0.0012220282768272072,2.7014938260564723
Defect_L10_B240_el3177_H2_W2.npy,-272.15680000000003,4775.27156,-112.56343808999964,37.95849440000006,0.004801220741275382,2.41495540020825
Defect_L10_B241_el3179_H2_W2.npy,-272.14880000000005,4775.31016,-109.30494840000006,31.647705699999733,-0.009119166823512962,2.2438699824216792
Defect_L10_B242_el3181_H2_W2.npy,-272.1458,4775.3401,-106.81105200000002,26.64447210000003,-0.01672863098140232,2.133966877803614
Defect_L10_B243_el3183_H2_W2.npy,-272.1453,4775.36077,-104.70104810000021,24.275086800000054,-0.02095208522738388,2.0621585811003915
Defect_L10_B244_el3185_H2_W2.npy,-272.14639999999997,4775.38165,-102.53643450000004,25.787743599999885,-0.023063199692970878,2.0090754285089756
Defect_L10_B245_el3187_H2_W2.npy,-272.14779999999996,4775.39258,-99.97195899999997,29.493616199999906,-0.021685135850315635,1.9653438525295572
Defect_L10_B246_el3189_H2_W2.npy,-272.1477,4775.3927699999995,-96.71033390000002,43.72311999999988,-0.023999093300129847,1.9354179451347566
Defect_L10_B247_el3475_H2_W2.npy,-272.1644,4775.41776,-126.66222979999998,62.010189999999966,-0.008612785756004574,2.5424753050441304
Defect_L10_B248_el3477_H2_W2.npy,-272.1626,4775.43805,-129.8681735,40.27187200000003,-0.006085517002761512,2.5577729784193637
Defect_L10_B249_el3479_H2_W2.npy,-272.164,4775.438359999999,-131.4386517999999,35.4951309999999,-0.008227479819265799,2.580758144128636
Defect_L10_B24_el161_H2_W2.npy,-272.1558,4775.44727,-141.23182150000002,35.64944360000027,-0.0009125510486029159,2.617214283637324
Defect_L10_B250_el3481_H2_W2.npy,-272.16519999999997,4775.42874,-132.51724549999994,33.69536300000004,-0.006389692105006983,2.6068358545262678
Defect_L10_B251_el3483_H2_W2.npy,-272.1642,4775.4192,-133.60287459999995,32.96023580000019,-0.00395283420426899,2.63711309056972
Defect_L10_B252_el3485_H2_W2.npy,-272.1586,4775.41974,-135.07442530000003,33.16824020000013,-0.0012703177255920129,2.6759127214409038
Defect_L10_B253_el3487_H2_W2.npy,-272.1359,4775.42043,-137.32046979999996,33.66893459999983,0.0017630560891408456,2.7265914195538374
Defect_L10_B254_el3489_H2_W2.npy,-272.0276,4775.48308,-140.79915560000018,34.31857560000026,0.004550233424902796,2.7925284591124857
Defect_L10_B255_el3491_H2_W2.npy,-271.9709,4775.75532,-146.3262699000004,35.05254509999986,0.004420545543099681,2.881919548650257
Defect_L10_B256_el3493_H2_W2.npy,-272.4164,4775.96263,-154.41247920000046,36.12056299999995,0.004539066846878103,3.0122470565200854
Defect_L10_B257_el3495_H2_W2.npy,-272.65549999999996,4775.26804,-157.60305379999954,37.63231440000027,0.018462057404560712,3.1366065693499907
Defect_L10_B258_el3497_H2_W2.npy,-272.1167,4774.5535899999995,-148.70454960000006,1500.0678000000007,0.10849462151973328,13.07711996239871
Defect_L10_B259_el3499_H2_W2.npy,-271.86179999999996,4774.9361,-143.25691400000005,43.099308199999996,0.015440011237622713,3.0940929287482954
Defect_L10_B25_el163_H2_W2.npy,-272.1558,4775.44726,-136.14873441999998,38.80232799999976,7.7277867758103e-05,2.5250884006419674
Defect_L10_B260_el3501_H2_W2.npy,-272.09790000000004,4775.39606,-148.3296948999996,42.33995896999977,0.017995006280527016,3.14870777560596
Defect_L10_B261_el3503_H2_W2.npy,-272.16670000000005,4775.61222,-156.07882530000006,37.44097405999992,0.006057426855761034,3.194521041537835
Defect_L10_B262_el3505_H2_W2.npy,-272.1723,4775.56543,-162.6095573,36.65015889999995,0.023425646098484184,3.1927616543511808
Defect_L10_B263_el3507_H2_W2.npy,-272.1811,4775.430740000001,-169.39368779999973,39.290706200000386,0.011677267908399886,3.2494197455144596
Defect_L10_B264_el3509_H2_W2.npy,-272.1746,4775.37837,-170.64612239999997,39.848812799999905,0.012648421533495265,3.28296107739988
Defect_L10_B265_el3511_H2_W2.npy,-272.1608,4775.34345,-167.83624539999983,39.35873670000001,0.012942205299953337,3.2406047022396063
Defect_L10_B266_el3513_H2_W2.npy,-272.1499,4775.32962,-162.65267730000005,38.33440269999983,0.008988231081327484,3.14578485201851
Defect_L10_B267_el3515_H2_W2.npy,-272.1439,4775.32743,-156.42106439999998,37.0766249000003,0.004146790151174027,3.026157464087607
Defect_L10_B268_el3517_H2_W2.npy,-272.1409,4775.33664,-149.90949419999993,35.88586759999998,-0.0006219471566932941,2.8997245929366797
Defect_L10_B269_el3519_H2_W2.npy,-272.1398,4775.35695,-143.4396396000002,34.89530649999983,-0.0051499665682919,2.7753714355741117
Defect_L10_B26_el165_H2_W2.npy,-272.1558,4775.44725,-128.36529480000013,55.58114000000023,-0.0013392400235999235,2.4353786010474243
Defect_L10_B270_el3521_H2_W2.npy,-272.14189999999996,4775.36797,-137.00720720000004,34.274290300000075,-0.008759724950497783,2.6554718259954737
Defect_L10_B271_el3523_H2_W2.npy,-272.1442,4775.379220000001,-130.3981612,38.32319099999995,-0.008327098105172327,2.5439891289931778
Defect_L10_B272_el3525_H2_W2.npy,-272.1449,4775.39002,-123.10713379999993,57.25451000000021,-0.012006385751759278,2.4509222284911156
Defect_L10_B273_el3811_H2_W2.npy,-272.17350000000005,4775.44089,-127.5864964299999,63.49568000000022,-0.009771736104762941,2.529620447218478
Defect_L10_B274_el3813_H2_W2.npy,-272.1684,4775.46013,-133.6789222,41.19213100000002,-0.006600269222637303,2.5887276464042692
Defect_L10_B275_el3815_H2_W2.npy,-272.1657,4775.46942,-138.61971119999998,36.8002120000001,-0.00798497717309592,2.6637128580102725
