Epoch,Training Loss,Validation Loss
1,0.19775418081769236,0.07326513386908032
2,0.07319069580163484,0.07318784154596783
3,0.07294949295896071,0.07236448568957192
4,0.06478877682928685,0.054286636057354155
5,0.05544124168838248,0.0495653102795283
6,0.052508173119506715,0.05100277296843983
7,0.049339764165105646,0.046031334570475986
8,0.0483587952905599,0.04869657329150608
9,0.04613604566749231,0.04528699354046867
10,0.045225410273781526,0.04520083786476226
11,0.04505521054437131,0.045773498891364964
12,0.04551208412481679,0.04416867966453234
13,0.04472967750036422,0.04415336641527358
14,0.04774654245027053,0.044167968134085335
15,0.04452032954604537,0.04406610929540226
16,0.045062401366454584,0.0480723710996764
17,0.044675052257967585,0.044098409513632454
18,0.044468267901260176,0.04680243240935462
19,0.044631493703266724,0.044003860581488835
20,0.044869876386206826,0.0441499806585766
21,0.04441692765204259,0.043811826301472526
22,0.04460709859375601,0.04376495292498952
23,0.04427887462539437,0.04370503411406562
24,0.044586352843009394,0.04433844132082803
25,0.04856558088903074,0.04365132908735957
26,0.04357936477035652,0.04363720846318063
27,0.04409116223730423,0.04367917119747117
28,0.04433226541696507,0.04361572985847791
29,0.04400046349123672,0.04351406171917915
30,0.04410522817461579,0.0440142113892805
31,0.043685364042535244,0.043334360278788064
32,0.044797086697301744,0.04427188705830347
33,0.04358612375770822,0.04340477536122004
34,0.04477645649954125,0.043568362082753866
35,0.04386056028306484,0.050478613270180564
36,0.044229562704761825,0.04322000592947006
37,0.04351714768527466,0.043424646059672035
38,0.04426052018908071,0.042902212944768724
39,0.04322788441254769,0.04304280770676477
40,0.04336956897635519,0.04353491181419009
41,0.04366458554602699,0.04419192494381042
42,0.043198033086495634,0.0433954167224112
43,0.04309259012433482,0.0443687206577687
44,0.04330526301522314,0.042862152946846824
45,0.04301663957260273,0.04284536661136718
46,0.04332439898064843,0.04496936624248823
47,0.04326142968586934,0.04290964401194027
48,0.04327432397339079,0.04274095985151473
49,0.04327466725199311,0.04274246682013784
50,0.04331749272935184,0.043326317554428465
51,0.04307556589260513,0.042768312706833796
52,0.043144681180516876,0.0431126451918057
53,0.04320902892468888,0.042691094002553394
54,0.04409832316508264,0.042582416463465916
55,0.04294433847161723,0.042630054766223544
56,0.04289860660095274,0.043134963583378566
57,0.04286147260831462,0.04299667424389294
58,0.04299074438986955,0.04277562438732102
59,0.04313456363700054,0.043048618450051264
60,0.04279677284720503,0.04258812733349346
61,0.04309708949316431,0.04256937847960563
62,0.04309802362120446,0.043398380279541016
63,0.04300539317414349,0.04280931715454374
64,0.04371481706146841,0.04284465525831495
65,0.04303538757893774,0.04252784237975166
66,0.043124406655997406,0.04449326083773658
67,0.04277781797228036,0.043049569108656476
68,0.04273500994859654,0.04246011128028234
69,0.043105011345979605,0.04259556620603516
70,0.042601093373916765,0.043200927830877756
71,0.04284746988596004,0.0424490271224862
72,0.04262818761721805,0.04251153518756231
73,0.042551755652199555,0.042580204705397286
74,0.04255086105362869,0.042428941066776006
75,0.042907542606562744,0.04298985359214601
76,0.04270810364849038,0.04275476914786157
77,0.04264692946072714,0.042499155338321416
78,0.04265401979195483,0.04247888496943882
79,0.04276460213701666,0.042750103665249686
80,0.04267566113008393,0.04288709128186816
81,0.04267999019335817,0.04440099994341532
82,0.04261193320982986,0.04258779063820839
83,0.04259471116978445,0.042420102726845516
84,0.04258900752038131,0.042464018577621096
85,0.04265223581481863,0.046184735461359934
86,0.04287283568654531,0.042326659496341436
87,0.04267688525587688,0.04265800952201798
88,0.042479043182583505,0.04262940159865788
89,0.04258430450234884,0.042333895429259256
90,0.04280499145848515,0.04229446553758213
91,0.042815793236648594,0.042787925650676094
92,0.04261636228105168,0.0425769468503339
93,0.04256173579689161,0.043007200672512964
94,0.04274998584555255,0.04225745140796616
95,0.04275568045767737,0.043194630316325595
96,0.0424746173767396,0.0422281947519098
97,0.04246437814040684,0.04236475466972306
98,0.042536745215823624,0.04233463605244955
99,0.043212909205460254,0.04254242831042835
