Epoch,Training Loss,Validation Loss
1,1314.2111868509432,371.6141052246094
2,232.8149920207698,174.71651204427084
3,147.62254798703077,122.4594612121582
4,103.55309016530107,85.77855936686198
5,72.18693923950195,59.49291229248047
6,50.03486530955245,41.30368677775065
7,34.858460449590915,28.911662737528484
8,24.500617050543063,20.430795033772785
9,17.451572255390445,14.72637383143107
10,12.737111533560403,10.91174840927124
11,9.575779682252465,8.348239739735922
12,7.450374626531834,6.625159025192261
13,6.019838856487739,5.461633284886678
14,5.049489393466857,4.667734464009603
15,4.380949125057313,4.111599047978719
16,3.904185074131663,3.7068875233332315
17,3.551509473381973,3.4004127979278564
18,3.2754706580464434,3.1525485118230185
19,3.0499275312191103,2.9471635818481445
20,2.8586032448745353,2.7685648997624717
21,2.6891540027246243,2.6084454456965127
22,2.5380218959436185,2.465439518292745
23,2.4000607699882694,2.333083430926005
24,2.2737955174795013,2.212948481241862
25,2.1591270784052408,2.103655536969503
26,2.0538733703334158,2.0020830035209656
27,1.955563039314456,1.9072005152702332
28,1.8636491880184267,1.818359653155009
29,1.7776278955180471,1.735547165075938
30,1.6976265703759543,1.6585993369420369
31,1.6235821973986742,1.5873677929242451
32,1.55429488856618,1.5199065804481506
33,1.4884692546797962,1.4558255275090535
34,1.4260818434924614,1.395212173461914
35,1.3666168218705712,1.3369589646657307
36,1.3096694044950532,1.2815659642219543
37,1.2559676722782414,1.2296684980392456
38,1.2054944590824406,1.1805659135182698
39,1.1572756650971203,1.1333932479222615
40,1.1108172899339257,1.087660272916158
41,1.0658957783768817,1.043892006079356
42,1.0232064985647433,1.0022261540095012
43,0.9827358242942066,0.9629655182361603
44,0.9442063308343654,0.9253406325976054
45,0.9071377995537548,0.8884992996851603
46,0.8704060795830517,0.8520637849966685
47,0.8345626883390473,0.8172888457775116
48,0.8008980431207796,0.7847140431404114
49,0.7690792708862119,0.7536230385303497
50,0.7386588977604378,0.7239960630734762
51,0.7098273722136893,0.6960131426652273
52,0.6825938893527519,0.669475664695104
53,0.6567188050688767,0.6443426012992859
54,0.6322369371972433,0.6205755770206451
55,0.609313940129629,0.5986346701780955
56,0.5881115852332697,0.5782179435094198
57,0.5684971940226671,0.5594385067621866
58,0.5504594358002267,0.5422408779462179
59,0.5340566751433582,0.5265674293041229
60,0.518952109464785,0.5120182236035665
61,0.5049750754019109,0.4986858169237773
62,0.49221408294468394,0.4864652454853058
63,0.4804039801039347,0.47493470708529156
64,0.4691115726784962,0.46394821008046466
65,0.45845171300376336,0.4536909262339274
66,0.4486599666316335,0.4443321277697881
67,0.43960685918970804,0.43561755617459613
68,0.43115382659726026,0.427393838763237
69,0.4231942397792165,0.41970138251781464
70,0.4156700263663036,0.4123053302367528
71,0.40839649845914144,0.40517530341943103
72,0.40137959180808647,0.39834999044736225
73,0.39479727788669305,0.39195751150449115
74,0.38863312107760734,0.38602792223294574
75,0.3828490107524686,0.3804133286078771
76,0.3774004142458846,0.37512702743212384
77,0.3722336699322956,0.37012668947378796
78,0.36739094155590707,0.3654060810804367
79,0.36277546969855706,0.36090068022410077
80,0.35833914105485126,0.35646481315294903
81,0.35299474655128105,0.3499070058266322
82,0.346001436797584,0.3432583212852478
83,0.34049340937195754,0.3385406732559204
84,0.3360285010279679,0.33421782155831653
85,0.33178573483374063,0.3299909383058548
86,0.32757594818022195,0.32578906913598377
87,0.323296325235832,0.3215278536081314
88,0.31904771051755765,0.31724948187669116
89,0.31482346392259364,0.31305472552776337
90,0.310655802488327,0.30892322957515717
91,0.306558452728318,0.30486677090326947
92,0.30253441886204047,0.3008107890685399
93,0.29850233328051684,0.2968102345863978
94,0.2945523356519094,0.2929303050041199
95,0.2907339923265504,0.2891520212093989
96,0.2870137451625452,0.2854890475670497
97,0.28338241431771255,0.28191367785135907
98,0.2798340851213874,0.2783895879983902
99,0.27631377592319395,0.27484174569447833
100,0.27275602846610836,0.27132141093413037
101,0.26930634350311466,0.2678651213645935
102,0.26585569178185814,0.2644495815038681
103,0.26247674008695093,0.2610551565885544
104,0.2590792055537061,0.25768298904101056
