Epoch,Training Loss,Validation Loss
1,224477.390625,223772.21875
2,223798.28125,223094.3125
3,223120.359375,222417.75
4,222443.796875,221742.40625
5,221768.4375,221068.359375
6,221094.40625,220395.609375
7,220421.6875,219724.28125
8,219750.328125,219054.390625
9,219080.4375,218385.9375
10,218411.984375,217718.8125
11,217744.859375,217053.140625
12,217079.171875,216388.953125
13,216414.984375,215726.359375
14,215752.375,215065.171875
15,215091.1875,214405.59375
16,214431.609375,213747.5625
17,213773.59375,213091.046875
18,213117.078125,212436.21875
19,212462.21875,211783.046875
20,211809.046875,211131.328125
21,211157.328125,210481.28125
22,210507.28125,209832.84375
23,209858.84375,209185.953125
24,209211.9375,208540.75
25,208566.734375,207897.234375
26,207923.203125,207255.328125
27,207281.3125,206615.078125
28,206641.0625,205976.5625
29,206002.53125,205339.75
30,205365.703125,204704.59375
31,204730.5625,204071.234375
32,204097.1875,203439.453125
33,203465.40625,202809.375
34,202835.296875,202181.0
35,202206.921875,201554.34375
36,201580.265625,200929.4375
37,200955.359375,200306.265625
38,200332.1875,199684.890625
39,199710.796875,199065.140625
40,199091.03125,198447.078125
41,198472.96875,197830.734375
42,197856.609375,197216.109375
43,197241.984375,196603.203125
44,196629.078125,195992.078125
45,196017.953125,195382.578125
46,195408.4375,194774.921875
47,194800.78125,194168.9375
48,194194.78125,193564.703125
49,193590.53125,192962.234375
50,192988.0625,192361.53125
51,192387.34375,191762.4375
52,191788.25,191165.078125
53,191190.890625,190569.453125
54,190595.25,189975.59375
55,190001.390625,189383.515625
56,189409.28125,188793.21875
57,188818.984375,188204.671875
58,188230.421875,187617.8125
59,187643.546875,187032.640625
60,187058.390625,186449.203125
61,186474.921875,185867.375
62,185893.109375,185287.28125
63,185313.0,184708.859375
64,184734.578125,184132.109375
65,184157.828125,183556.984375
66,183582.671875,182983.5
67,183009.1875,182411.671875
68,182437.359375,181841.484375
69,181867.15625,181272.984375
70,181298.625,180705.984375
71,180731.609375,180140.59375
72,180166.25,179576.765625
73,179602.40625,179014.546875
74,179040.15625,178453.921875
75,178479.546875,177894.9375
76,177920.546875,177337.5
77,177363.09375,176781.640625
78,176807.21875,176227.390625
79,176252.9375,175674.625
80,175700.15625,175123.4375
81,175148.96875,174573.828125
82,174599.359375,174025.78125
83,174051.3125,173479.28125
84,173504.78125,172934.40625
85,172959.890625,172390.984375
86,172416.46875,171849.15625
87,171874.609375,171308.84375
88,171334.3125,170770.09375
89,170795.546875,170232.828125
90,170258.25,169697.015625
91,169722.421875,169162.734375
92,169188.140625,168629.9375
93,168655.34375,168098.703125
94,168124.09375,167569.0
95,167594.359375,167040.78125
96,167066.125,166514.0
97,166539.34375,165988.75
98,166014.09375,165464.9375
99,165490.25,164942.578125
100,164967.875,164421.78125
101,164447.0625,163902.5
102,163927.78125,163384.75
103,163409.984375,162868.46875
104,162893.71875,162353.796875
105,162379.03125,161840.546875
106,161865.765625,161328.8125
107,161354.015625,160818.5625
108,160843.765625,160309.828125
109,160335.015625,159802.609375
110,159827.796875,159296.96875
111,159322.09375,158792.71875
112,158817.859375,158289.921875
113,158315.046875,157788.5625
114,157813.671875,157288.703125
115,157313.78125,156790.25
116,156815.328125,156293.21875
117,156318.28125,155797.546875
118,155822.609375,155303.265625
119,155328.3125,154810.390625
120,154835.390625,154318.9375
121,154343.921875,153828.84375
122,153853.84375,153340.140625
123,153365.09375,152852.859375
124,152877.796875,152366.890625
125,152391.828125,151882.25
126,151907.15625,151398.953125
127,151423.859375,150917.046875
128,150941.921875,150436.515625
129,150461.359375,149957.328125
130,149982.15625,149479.484375
131,149504.3125,149002.953125
132,149027.75,148527.71875
133,148552.53125,148053.875
134,148078.671875,147581.34375
135,147606.140625,147110.125
136,147134.875,146640.15625
137,146664.890625,146171.515625
138,146196.21875,145704.046875
139,145728.75,145237.90625
140,145262.578125,144773.078125
141,144797.75,144309.578125
142,144334.203125,143847.328125
143,143871.9375,143386.34375
144,143410.953125,142926.609375
145,142951.1875,142468.203125
146,142492.765625,142010.984375
147,142035.546875,141555.09375
148,141579.625,141100.5
149,141125.0,140647.125
150,140671.609375,140195.0625
151,140219.53125,139744.25
152,139768.703125,139294.6875
153,139319.109375,138846.328125
154,138870.75,138399.21875
155,138423.609375,137953.359375
156,137977.71875,137508.703125
157,137533.0625,137065.3125
158,137089.65625,136623.171875
159,136647.46875,136182.28125
160,136206.59375,135742.671875
161,135766.953125,135304.296875
162,135328.5625,134867.15625
163,134891.40625,134431.203125
164,134455.421875,133996.46875
165,134020.65625,133562.90625
166,133587.09375,133130.53125
167,133154.703125,132699.359375
168,132723.5,132269.40625
169,132293.515625,131840.609375
170,131864.703125,131412.984375
171,131437.0625,130986.5546875
172,131010.609375,130561.3046875
173,130585.328125,130137.2265625
174,130161.234375,129714.2578125
175,129738.2421875,129292.5
176,129316.484375,128871.9765625
177,128895.9140625,128452.5234375
178,128476.453125,128034.296875
179,128058.2109375,127617.2109375
180,127641.1015625,127201.3515625
181,127225.2109375,126786.625
182,126810.453125,126373.0546875
183,126396.875,125960.6484375
184,125984.453125,125549.3984375
185,125573.171875,125139.3046875
186,125163.0625,124730.4453125
187,124754.1796875,124322.7578125
188,124346.46875,123916.25
189,123939.9296875,123510.921875
190,123534.5859375,123106.84375
191,123130.484375,122703.8515625
192,122727.4609375,122302.0234375
193,122325.6328125,121901.328125
194,121924.90625,121501.765625
195,121525.3046875,121103.3515625
196,121126.890625,120706.1015625
197,120729.6171875,120309.9609375
198,120333.4453125,119914.8984375
199,119938.3671875,119520.953125
200,119544.3984375,119128.1484375
