Epoch,Training Loss,Validation Loss
1,0.04407087340950966,0.043196288438943714
2,0.043048929423093796,0.04214652642034567
3,0.042043011635541916,0.04111331686950647
4,0.04105329513549805,0.04009680421306537
5,0.04007994383573532,0.03909729220546209
6,0.03912324458360672,0.038114921834606394
7,0.038183365017175674,0.03714990157347459
8,0.037260543555021286,0.03620242370435825
9,0.036354973912239075,0.03527265529219921
10,0.03546660393476486,0.03436076454818249
11,0.03459561988711357,0.03346688157090774
12,0.033741969615221024,0.032591164541932255
13,0.032906003296375275,0.031733645126223564
14,0.0320877730846405,0.030894442533071224
15,0.031287163496017456,0.03007358083358178
16,0.030504360795021057,0.029271122784568712
17,0.029739463701844215,0.028487058714605294
18,0.028992313891649246,0.027721327729523182
19,0.02826279029250145,0.026973938211225547
20,0.027551209554076195,0.026244865300563667
21,0.026857610791921616,0.02553397438560541
22,0.026181748136878014,0.024841139594522808
23,0.025523414835333824,0.02416619214300926
24,0.024882344529032707,0.02350891875819518
25,0.024258464574813843,0.022869089403404638
26,0.02365150861442089,0.022246516667879544
27,0.023061243817210197,0.021641079264764603
28,0.022487305104732513,0.021052632194298964
29,0.021929509937763214,0.0204809601776875
30,0.021387740969657898,0.01992583804978774
31,0.020861756056547165,0.019387018866837025
32,0.02035142108798027,0.018864280114380214
33,0.019856620579957962,0.01835735536252077
34,0.019377076998353004,0.017865991219878197
35,0.01891249231994152,0.017389928778776757
36,0.01846248283982277,0.01692888133514386
37,0.01802673377096653,0.01648253918840335
38,0.017605049535632133,0.01605060861374323
39,0.017197072505950928,0.015632803874233596
40,0.016802510246634483,0.015228833465908583
41,0.016421036794781685,0.014838377407823618
42,0.016052324324846268,0.014461136208130764
43,0.01569606177508831,0.014096795617101284
44,0.01535195205360651,0.013745034865748424
45,0.015019661746919155,0.013405530749318691
46,0.014698897488415241,0.013078003154637722
47,0.014389392919838428,0.012762149079487873
48,0.014090807177126408,0.01245766870964032
49,0.013802861794829369,0.012164256248909693
50,0.013525275513529778,0.01188161546507707
51,0.013257822021842003,0.01160943740978837
52,0.013000150211155415,0.011347433193944968
53,0.012752067297697067,0.011095313677707544
54,0.012513337656855583,0.010852817625093918
55,0.01228367630392313,0.010619650773990612
56,0.012062742374837399,0.010395511949005036
57,0.011850211769342422,0.010180092559984097
58,0.011645770631730556,0.009973114893700067
59,0.011449165642261505,0.009774323194645919
60,0.011260218918323517,0.009583465110224027
61,0.011078664101660252,0.00940027406725746
62,0.010904191993176937,0.009224494453519583
63,0.010736635886132717,0.009055865104668416
64,0.010575680993497372,0.008894126969747819
65,0.01042108703404665,0.008739034896000074
66,0.0102726174518466,0.008590337103949143
67,0.01013004221022129,0.008447792345228104
68,0.009993120096623898,0.00831117660093766
69,0.009861630387604237,0.008180248515250592
70,0.009735338389873505,0.008054779215644185
71,0.009613996371626854,0.007934572282605447
72,0.00949739571660757,0.007819427875801921
73,0.009385412558913231,0.0077091434325736305
74,0.009277823381125927,0.007603510676954801
75,0.009174379520118237,0.007502351780063831
76,0.009074907749891281,0.007405478543100448
77,0.00897928699851036,0.00731271136408815
78,0.00888731423765421,0.007223876658827066
79,0.008798842318356037,0.007138780640581479
80,0.008713731542229652,0.007057286225832426
81,0.008631843142211437,0.006979293566053877
82,0.008552994579076767,0.006904646109503049
83,0.008476956747472286,0.006833221351441283
84,0.008403702639043331,0.006764891664855755
85,0.008332934230566025,0.0066995150588739375
86,0.008264695294201374,0.006636984592590194
87,0.008199070580303669,0.006577200829409636
88,0.00813598558306694,0.006520074147444505
89,0.008075403980910778,0.0064655147277965
90,0.008017235435545444,0.0064134281845046924
91,0.007961388677358627,0.0063637221733538005
92,0.007907801307737827,0.006316309669413245
93,0.007856395095586777,0.0062711098088094825
94,0.0078070699237287045,0.0062280479782762434
95,0.007759761996567249,0.006187037708094487
96,0.007714413106441498,0.0061479904509794256
97,0.007670927792787552,0.006110825414697711
98,0.007629242725670338,0.0060754584399266886
99,0.0075892736203968525,0.006041810668718357
100,0.007550961337983608,0.0060098059475421906
101,0.0075142341665923595,0.00597937021834346
102,0.007479041814804077,0.005950432790156741
103,0.007445303723216057,0.0059229244585507195
104,0.007412958890199661,0.00589677755935834
105,0.007381949108093977,0.005871928780554579
106,0.007352228742092848,0.005848317299611294
107,0.007323737721890211,0.005825885034237917
108,0.007296430878341198,0.00580457725132314
109,0.007270260713994503,0.005784338537173776
110,0.0072451746091246605,0.005765117722778366
111,0.007221135776489973,0.005746865913701745
112,0.00719809764996171,0.005729536454264934
113,0.007176022976636887,0.005713085876777768
114,0.007154862396419048,0.005697471662782705
115,0.007134582847356796,0.005682653801229138
116,0.007115146145224571,0.005668593409399574
117,0.0070965164341032505,0.005655252750819692
118,0.007078667636960745,0.00564259416065537
119,0.007061555050313473,0.005630583950103476
120,0.00704515166580677,0.005619188412450827
121,0.00702942768111825,0.005608376599131868
122,0.007014346309006214,0.0055981211256808956
123,0.006999906152486801,0.005588395646415078
124,0.006986070889979601,0.005579172955969205
125,0.006972803734242916,0.005570428284744804
126,0.006960081402212381,0.005562137113884091
127,0.0069478824734687805,0.0055542768050844855
128,0.006936184596270323,0.005546824129011769
129,0.0069249654188752174,0.005539759080140636
130,0.006914205849170685,0.00553306070371316
131,0.006903884932398796,0.0055267094061351735
132,0.0068939863704144955,0.005520687295267215
133,0.00688449339941144,0.005514976156588931
134,0.00687537994235754,0.005509560157616551
135,0.006866629235446453,0.005504422230072892
136,0.006858223583549261,0.0054995471504158695
137,0.006850144825875759,0.0054949203935953286
138,0.006842382252216339,0.005490527918132452
139,0.006834917701780796,0.005486356058659462
140,0.006827737204730511,0.005482392081131156
141,0.006820830050855875,0.005478625060417331
142,0.006814174819737673,0.0054750424773933794
143,0.006807762198150158,0.005471634212881327
144,0.006801585201174021,0.005468390667094634
145,0.00679563544690609,0.005465301953685971
146,0.006789906416088343,0.005462358777339642
147,0.006784397177398205,0.0054595532755439095
148,0.00677907932549715,0.005456876529094119
149,0.0067739482037723064,0.0054543209620393236
150,0.0067689912393689156,0.005451878443217048
151,0.0067642019130289555,0.005449542363819022
152,0.006759575568139553,0.005447306204587221
153,0.0067551033571362495,0.005445163464173675
154,0.006750776898115873,0.005443107891971102
155,0.006746591068804264,0.005441133882134006
156,0.006742536090314388,0.005439235595986247
157,0.006738605443388224,0.005437407750063217
158,0.006734796334058046,0.005435645651931946
159,0.006731100380420685,0.005433944913630302
160,0.006727512925863266,0.005432301397936849
161,0.0067240288481116295,0.0054307108780799005
162,0.006720640696585178,0.005429170094430447
163,0.00671734381467104,0.005427675232147941
164,0.00671412842348218,0.005426222798772729
165,0.006710993126034737,0.005424809283935106
166,0.006707929074764252,0.005423430908614626
167,0.006704934872686863,0.0054220841087114354
168,0.006702003069221973,0.005420766502188949
169,0.006699140649288893,0.005419475456269888
170,0.006696336902678013,0.005418208803838262
171,0.006693585310131311,0.005416964288227833
172,0.006690888199955225,0.005415740369174343
173,0.006688246037811041,0.005414535631783879
174,0.006685653235763311,0.005413348517882137
175,0.006683108396828175,0.005412177666305349
176,0.006680610124021769,0.00541102160842946
177,0.006678153295069933,0.005409878947270604
178,0.0066757360473275185,0.005408748554495664
179,0.006673359777778387,0.005407628889840383
180,0.006671021692454815,0.005406519416003273
181,0.0066687194630503654,0.005405419183751712
182,0.006666450761258602,0.005404327960255055
183,0.006664215587079525,0.005403244724640479
184,0.006662013009190559,0.005402168044104026
185,0.006659836508333683,0.00540109768581505
186,0.0066576856188476086,0.005400033112472067
187,0.006655561737716198,0.00539897380468364
188,0.006653458345681429,0.005397919547529175
189,0.0066513726487755775,0.005396869875347385
190,0.006649307440966368,0.005395824143376488
191,0.00664726085960865,0.005394782459076781
192,0.006645233370363712,0.00539374491199851
193,0.006643223110586405,0.005392710176798014
194,0.006641207728534937,0.005391678325115488
195,0.006639204919338226,0.005390647530125884
196,0.006637197453528643,0.005389616323205141
197,0.006635190453380346,0.005388583898401031
198,0.006633192300796509,0.005387550613914545
199,0.006631207186728716,0.005386516416015534
200,0.006629234179854393,0.005385482755418007
201,0.006627267692238092,0.005384449685852115
202,0.006625309586524963,0.005383417046127411
203,0.006623334251344204,0.005382381666165132
204,0.006621355190873146,0.005381344101176812
205,0.006619380787014961,0.005380304118331809
206,0.006617412902414799,0.0053792627026828434
207,0.006615448743104935,0.0053782213049439285
