filename,subtracted_min,subtracted_max,normalized_min,normalized_max,normalized_mean,normalized_std
Defect_L10_B100_el2515_H4_W4.npy,-245.4580797000001,92.45818999999983,0.5002567777833142,0.5934399373830491,0.5679340986308039,0.001891957242568171
Defect_L10_B101_el2803_H4_W4.npy,-180.9637749000001,79.89897000000019,0.5180416068558765,0.5899766303255134,0.567917062014947,0.0014188566464646522
Defect_L10_B102_el2807_H4_W4.npy,-181.6133022900001,53.73419209999997,0.5178624943955605,0.5827614800247839,0.5679152727489712,0.0014164469198297283
Defect_L10_B103_el2811_H4_W4.npy,-171.42078630000003,52.061423600000126,0.5206731635742368,0.5823002005064959,0.5679177623571605,0.0013782427812983533
Defect_L10_B104_el2815_H4_W4.npy,-168.0405172200002,58.728867100000116,0.5216053002643444,0.5841388022770893,0.5679306378229403,0.0013762574002877427
Defect_L10_B105_el2835_H4_W4.npy,-146.97189400000025,98.3104674000001,0.5274151444656872,0.5950537504719255,0.5680051169794196,0.001495541026622483
Defect_L10_B106_el2839_H4_W4.npy,-137.71723260000022,61.243963899999926,0.529967192613719,0.5848323606746509,0.5679425199601634,0.0013154004852898
Defect_L10_B107_el2843_H4_W4.npy,-168.88774719999992,49.1213108999998,0.5213716697069459,0.581489440517909,0.5679238984463357,0.0013903062941019824
Defect_L10_B108_el2847_H4_W4.npy,-189.3927771000001,52.26870900000017,0.5157172409472258,0.5823573611413716,0.567918697114647,0.0014728921373339129
Defect_L10_B109_el2851_H4_W4.npy,-194.3586261999999,75.15637000000038,0.5143478676712829,0.5886688198045521,0.5679195001571068,0.0015079033439952014
Defect_L10_B10_el151_H4_W4.npy,-299.17282380000006,67.71158659999969,0.4854445002425706,0.586615860234527,0.5679420809309368,0.002269676912629667
Defect_L10_B110_el3139_H4_W4.npy,-212.2748759000001,81.49153999999999,0.5094073161059322,0.5904157944551822,0.5679248702964607,0.0016467603515366168
Defect_L10_B111_el3143_H4_W4.npy,-210.580598,57.60432000000014,0.5098745270162034,0.583828699268466,0.5679272485143204,0.0016516582735778417
Defect_L10_B112_el3147_H4_W4.npy,-200.15803059999985,69.20529290000013,0.5127486347421659,0.5870277618948753,0.5679411073732821,0.0016729513596739757
Defect_L10_B113_el3151_H4_W4.npy,-191.32751919999987,92.88050313999997,0.5151837200781398,0.5935563936660231,0.5679759566345596,0.0017918020198695072
Defect_L10_B114_el3171_H4_W4.npy,-320.5581281000002,1533.4799000000003,0.47954732865789085,0.9908133935614832,0.5680986844581872,0.0045943597291026456
Defect_L10_B115_el3175_H4_W4.npy,-248.94157169999994,1501.0354000000007,0.4992961765335178,0.9818665588194994,0.5680072837068829,0.004159329259910522
Defect_L10_B116_el3179_H4_W4.npy,-224.45541527399996,72.48961740000004,0.5060484333107772,0.5879334410867428,0.5679378873172651,0.0018903025592709151
Defect_L10_B117_el3183_H4_W4.npy,-211.39279130000023,61.784313099999736,0.5096505581082638,0.5849813663611422,0.5679228740255907,0.0016928633979344644
Defect_L10_B118_el3187_H4_W4.npy,-195.96641509999995,82.05530000000022,0.5139045068061656,0.5905712558601705,0.5679198340437831,0.0015481407434569893
Defect_L10_B119_el3475_H4_W4.npy,-252.61466489999998,102.62338,0.4982832912108189,0.596243071197744,0.5679361318117844,0.0019458298369796816
Defect_L10_B11_el155_H4_W4.npy,-289.28772679999975,65.64982039999995,0.4881703961345549,0.5860473114367954,0.5679420898496337,0.0021845534107228894
Defect_L10_B120_el3479_H4_W4.npy,-265.8723565,66.30888299999992,0.49462737492900255,0.5862290533088175,0.5679356849950533,0.0020201566112048115
Defect_L10_B121_el3483_H4_W4.npy,-274.10291200000006,60.38827689999971,0.4923577323118185,0.5845963980252076,0.5679404886408148,0.0020808616158364966
Defect_L10_B122_el3487_H4_W4.npy,-283.30320870000014,61.40303627599951,0.4898206756719528,0.5848762261760483,0.567946155662179,0.0021539075641610296
Defect_L10_B123_el3491_H4_W4.npy,-298.11832385,59.94396219999953,0.4857352871798968,0.5844738746331277,0.5679475244449876,0.0022723790035992088
