Filename,Accuracy,Class Distribution
Defect_L16_B314_el4191_H2_W2.npy,0.0006455314875914503,"9,0,66,0,3,1,306,7501,611,3,5424,0,2,0,0,0,0,16,0"
Defect_L18_B439_el6187_H2_W2.npy,0.00208004590446134,"25,3,54,0,2,1,313,7637,723,2,5070,0,2,23,0,0,0,5,82"
Defect_L7_B35_el819_H4_W4.npy,7.172572084349448e-05,"1,3,444,12,0,6,320,6995,578,63,5434,0,13,0,0,0,60,13,0"
Defect_L12_B100_el4854_H8_W8.npy,0.004590446133983647,"64,0,699,0,0,0,312,7366,555,0,4305,0,9,20,0,0,0,40,572"
Defect_L10_B70_el3475_H8_W8.npy,0.005020800459044614,"70,1,1291,0,0,1,140,6111,767,0,5252,3,3,4,0,0,0,212,87"
Defect_L16_B413_el5851_H2_W2.npy,0.0003586286042174724,"5,0,44,0,5,0,313,7637,747,2,5134,2,0,11,0,0,0,0,42"
Defect_L16_B8_el143_H4_W4.npy,0.00014345144168698896,"2,4,384,1,0,5,309,7105,580,45,5427,0,10,0,0,0,63,7,0"
Defect_L12_B9_el147_H4_W4.npy,0.00021517716253048342,"3,4,436,2,0,4,308,7033,583,67,5435,0,9,0,0,0,50,8,0"
Defect_L14_B7_el139_H4_W4.npy,0.00028690288337397793,"3,3,459,3,0,5,310,7033,581,45,5435,0,11,1,0,0,43,10,0"
Defect_L2_B365_el5187_H2_W2.npy,0.003944914646392197,"51,6,282,0,2,3,313,7581,600,1,4957,0,1,0,0,0,0,11,134"
Defect_L5_B36_el469_H2_W2.npy,0.0003586286042174724,"5,1,45,0,0,4,311,7535,577,12,5413,0,9,0,0,0,23,7,0"
Defect_L10_B180_el5203_H4_W4.npy,0.003299383158800746,"46,0,147,0,0,2,313,7618,406,0,5305,1,2,0,0,0,0,11,91"
Defect_L4_B64_el1503_H4_W4.npy,0.0005738057667479559,"8,10,448,10,1,5,447,6836,573,63,5451,0,12,0,0,0,47,29,2"
Defect_L5_B59_el2817_H8_W8.npy,0.0012910629751829005,"17,1,608,0,2,0,160,6325,814,0,5684,0,16,0,0,0,0,261,54"
Defect_L12_B125_el1499_H2_W2.npy,0.0005738057667479559,"8,0,104,0,0,0,305,7454,577,22,5422,0,4,1,0,0,29,16,0"
Defect_L7_B88_el1141_H2_W2.npy,0.0005738057667479559,"8,1,93,7,0,1,339,7438,577,17,5421,0,10,1,0,0,23,6,0"
Defect_L10_B2_el117_H2_W2.npy,0.00043035432506096684,"5,0,44,0,0,0,314,7499,577,31,5421,0,4,0,0,0,39,8,0"
Defect_L8_B58_el1479_H4_W4.npy,0.001649691579400373,"11,3,503,1,1,5,363,6759,583,79,5497,0,10,0,0,0,90,28,9"
Defect_L15_B286_el3837_H2_W2.npy,0.00043035432506096684,"6,1,82,0,0,1,317,7357,789,1,5314,0,1,1,0,0,0,72,0"
Defect_L13_B207_el2515_H2_W2.npy,0.0005020800459044613,"7,1,82,0,0,1,306,7454,573,17,5437,0,5,1,0,0,0,58,0"
Defect_L15_B20_el822_H8_W8.npy,0.00021517716253048342,"3,5,901,34,0,4,396,6279,606,115,5510,0,9,0,0,0,63,17,0"
Defect_L11_B246_el3189_H2_W2.npy,0.0008607086501219337,"5,0,34,0,0,0,305,7499,582,5,5447,1,0,0,0,0,0,64,0"
Defect_L18_B375_el5491_H2_W2.npy,0.0003586286042174724,"0,3,66,0,1,2,312,7636,799,1,5054,0,3,10,0,0,0,6,49"
