Layer Number,Block Number,Block Elements
14,1,24335,24336,24337,24338,24339,24340,24341,24342,24363,24364,24365,24366,24367,24368,24369,24370,24391,24392,24393,24394,24395,24396,24397,24398,24419,24420,24421,24422,24423,24424,24425,24426,24447,24448,24449,24450,24451,24452,24453,24454,24475,24476,24477,24478,24479,24480,24481,24482,24503,24504,24505,24506,24507,24508,24509,24510,24531,24532,24533,24534,24535,24536,24537,24538
14,2,24559,24560,24561,24562,24563,24564,24565,24566,24587,24588,24589,24590,24591,24592,24593,24594,24615,24616,24617,24618,24619,24620,24621,24622,24643,24644,24645,24646,24647,24648,24649,24650,24671,24672,24673,24674,24675,24676,24677,24678,24699,24700,24701,24702,24703,24704,24705,24706,24727,24728,24729,24730,24731,24732,24733,24734,24755,24756,24757,24758,24759,24760,24761,24762
14,3,24783,24784,24785,24786,24787,24788,24789,24790,24811,24812,24813,24814,24815,24816,24817,24818,24839,24840,24841,24842,24843,24844,24845,24846,24867,24868,24869,24870,24871,24872,24873,24874,24895,24896,24897,24898,24899,24900,24901,24902,24923,24924,24925,24926,24927,24928,24929,24930,24951,24952,24953,24954,24955,24956,24957,24958,24979,24980,24981,24982,24983,24984,24985,24986
14,4,25007,25008,25009,25010,25011,25012,25013,25014,25035,25036,25037,25038,25039,25040,25041,25042,25063,25064,25065,25066,25067,25068,25069,25070,25091,25092,25093,25094,25095,25096,25097,25098,25119,25120,25121,25122,25123,25124,25125,25126,25147,25148,25149,25150,25151,25152,25153,25154,25175,25176,25177,25178,25179,25180,25181,25182,25203,25204,25205,25206,25207,25208,25209,25210
14,5,25231,25232,25233,25234,25235,25236,25237,25238,25259,25260,25261,25262,25263,25264,25265,25266,25287,25288,25289,25290,25291,25292,25293,25294,25315,25316,25317,25318,25319,25320,25321,25322,25343,25344,25345,25346,25347,25348,25349,25350,25371,25372,25373,25374,25375,25376,25377,25378,25399,25400,25401,25402,25403,25404,25405,25406,25427,25428,25429,25430,25431,25432,25433,25434
14,6,25455,25456,25457,25458,25459,25460,25461,25462,25483,25484,25485,25486,25487,25488,25489,25490,25511,25512,25513,25514,25515,25516,25517,25518,25539,25540,25541,25542,25543,25544,25545,25546,25567,25568,25569,25570,25571,25572,25573,25574,25595,25596,25597,25598,25599,25600,25601,25602,25623,25624,25625,25626,25627,25628,25629,25630,25651,25652,25653,25654,25655,25656,25657,25658
14,7,25679,25680,25681,25682,25683,25684,25685,25686,25707,25708,25709,25710,25711,25712,25713,25714,25735,25736,25737,25738,25739,25740,25741,25742,25763,25764,25765,25766,25767,25768,25769,25770,25791,25792,25793,25794,25795,25796,25797,25798,25819,25820,25821,25822,25823,25824,25825,25826,25847,25848,25849,25850,25851,25852,25853,25854,25875,25876,25877,25878,25879,25880,25881,25882
14,8,24343,24344,24345,24346,24347,24348,24349,24350,24371,24372,24373,24374,24375,24376,24377,24378,24399,24400,24401,24402,24403,24404,24405,24406,24427,24428,24429,24430,24431,24432,24433,24434,24455,24456,24457,24458,24459,24460,24461,24462,24483,24484,24485,24486,24487,24488,24489,24490,24511,24512,24513,24514,24515,24516,24517,24518,24539,24540,24541,24542,24543,24544,24545,24546
14,9,24567,24568,24569,24570,24571,24572,24573,24574,24595,24596,24597,24598,24599,24600,24601,24602,24623,24624,24625,24626,24627,24628,24629,24630,24651,24652,24653,24654,24655,24656,24657,24658,24679,24680,24681,24682,24683,24684,24685,24686,24707,24708,24709,24710,24711,24712,24713,24714,24735,24736,24737,24738,24739,24740,24741,24742,24763,24764,24765,24766,24767,24768,24769,24770
14,10,24791,24792,24793,24794,24795,24796,24797,24798,24819,24820,24821,24822,24823,24824,24825,24826,24847,24848,24849,24850,24851,24852,24853,24854,24875,24876,24877,24878,24879,24880,24881,24882,24903,24904,24905,24906,24907,24908,24909,24910,24931,24932,24933,24934,24935,24936,24937,24938,24959,24960,24961,24962,24963,24964,24965,24966,24987,24988,24989,24990,24991,24992,24993,24994
14,11,25015,25016,25017,25018,25019,25020,25021,25022,25043,25044,25045,25046,25047,25048,25049,25050,25071,25072,25073,25074,25075,25076,25077,25078,25099,25100,25101,25102,25103,25104,25105,25106,25127,25128,25129,25130,25131,25132,25133,25134,25155,25156,25157,25158,25159,25160,25161,25162,25183,25184,25185,25186,25187,25188,25189,25190,25211,25212,25213,25214,25215,25216,25217,25218
14,12,25239,25240,25241,25242,25243,25244,25245,25246,25267,25268,25269,25270,25271,25272,25273,25274,25295,25296,25297,25298,25299,25300,25301,25302,25323,25324,25325,25326,25327,25328,25329,25330,25351,25352,25353,25354,25355,25356,25357,25358,25379,25380,25381,25382,25383,25384,25385,25386,25407,25408,25409,25410,25411,25412,25413,25414,25435,25436,25437,25438,25439,25440,25441,25442
14,13,25463,25464,25465,25466,25467,25468,25469,25470,25491,25492,25493,25494,25495,25496,25497,25498,25519,25520,25521,25522,25523,25524,25525,25526,25547,25548,25549,25550,25551,25552,25553,25554,25575,25576,25577,25578,25579,25580,25581,25582,25603,25604,25605,25606,25607,25608,25609,25610,25631,25632,25633,25634,25635,25636,25637,25638,25659,25660,25661,25662,25663,25664,25665,25666
14,14,25687,25688,25689,25690,25691,25692,25693,25694,25715,25716,25717,25718,25719,25720,25721,25722,25743,25744,25745,25746,25747,25748,25749,25750,25771,25772,25773,25774,25775,25776,25777,25778,25799,25800,25801,25802,25803,25804,25805,25806,25827,25828,25829,25830,25831,25832,25833,25834,25855,25856,25857,25858,25859,25860,25861,25862,25883,25884,25885,25886,25887,25888,25889,25890
14,15,24351,24352,24353,24354,24355,24356,24357,24358,24379,24380,24381,24382,24383,24384,24385,24386,24407,24408,24409,24410,24411,24412,24413,24414,24435,24436,24437,24438,24439,24440,24441,24442,24463,24464,24465,24466,24467,24468,24469,24470,24491,24492,24493,24494,24495,24496,24497,24498,24519,24520,24521,24522,24523,24524,24525,24526,24547,24548,24549,24550,24551,24552,24553,24554
14,16,24575,24576,24577,24578,24579,24580,24581,24582,24603,24604,24605,24606,24607,24608,24609,24610,24631,24632,24633,24634,24635,24636,24637,24638,24659,24660,24661,24662,24663,24664,24665,24666,24687,24688,24689,24690,24691,24692,24693,24694,24715,24716,24717,24718,24719,24720,24721,24722,24743,24744,24745,24746,24747,24748,24749,24750,24771,24772,24773,24774,24775,24776,24777,24778
14,17,24799,24800,24801,24802,24803,24804,24805,24806,24827,24828,24829,24830,24831,24832,24833,24834,24855,24856,24857,24858,24859,24860,24861,24862,24883,24884,24885,24886,24887,24888,24889,24890,24911,24912,24913,24914,24915,24916,24917,24918,24939,24940,24941,24942,24943,24944,24945,24946,24967,24968,24969,24970,24971,24972,24973,24974,24995,24996,24997,24998,24999,25000,25001,25002
14,18,25023,25024,25025,25026,25027,25028,25029,25030,25051,25052,25053,25054,25055,25056,25057,25058,25079,25080,25081,25082,25083,25084,25085,25086,25107,25108,25109,25110,25111,25112,25113,25114,25135,25136,25137,25138,25139,25140,25141,25142,25163,25164,25165,25166,25167,25168,25169,25170,25191,25192,25193,25194,25195,25196,25197,25198,25219,25220,25221,25222,25223,25224,25225,25226
14,19,25247,25248,25249,25250,25251,25252,25253,25254,25275,25276,25277,25278,25279,25280,25281,25282,25303,25304,25305,25306,25307,25308,25309,25310,25331,25332,25333,25334,25335,25336,25337,25338,25359,25360,25361,25362,25363,25364,25365,25366,25387,25388,25389,25390,25391,25392,25393,25394,25415,25416,25417,25418,25419,25420,25421,25422,25443,25444,25445,25446,25447,25448,25449,25450
14,20,25471,25472,25473,25474,25475,25476,25477,25478,25499,25500,25501,25502,25503,25504,25505,25506,25527,25528,25529,25530,25531,25532,25533,25534,25555,25556,25557,25558,25559,25560,25561,25562,25583,25584,25585,25586,25587,25588,25589,25590,25611,25612,25613,25614,25615,25616,25617,25618,25639,25640,25641,25642,25643,25644,25645,25646,25667,25668,25669,25670,25671,25672,25673,25674
14,21,25695,25696,25697,25698,25699,25700,25701,25702,25723,25724,25725,25726,25727,25728,25729,25730,25751,25752,25753,25754,25755,25756,25757,25758,25779,25780,25781,25782,25783,25784,25785,25786,25807,25808,25809,25810,25811,25812,25813,25814,25835,25836,25837,25838,25839,25840,25841,25842,25863,25864,25865,25866,25867,25868,25869,25870,25891,25892,25893,25894,25895,25896,25897,25898
