Filename,Accuracy,Class Distribution
Defect_L16_B314_el4191_H2_W2.npy,0.7943623583417013,"11075,0,0,0,0,0,0,0,0,1554,1289,0,0,0,0,0,1,0,23"
Defect_L10_B339_el4823_H2_W2.npy,0.7951513412709798,"11077,0,0,0,0,0,0,0,0,1592,1273,0,0,0,0,0,0,0,0"
Defect_L18_B89_el4189_H8_W8.npy,0.765887247166834,"10674,0,0,0,0,0,0,0,0,1753,1335,0,1,1,0,1,3,4,170"
Defect_L7_B74_el1827_H4_W4.npy,0.7958685984794147,"11094,3,5,8,2,0,2,1,0,1559,1268,0,0,0,0,0,0,0,0"
Defect_L18_B439_el6187_H2_W2.npy,0.7981638215464065,"11119,0,0,0,0,0,0,0,0,1532,1280,0,0,0,0,1,0,9,1"
Defect_L11_B55_el791_H2_W2.npy,0.7996700616841199,"11140,0,0,0,0,0,0,0,0,1526,1276,0,0,0,0,0,0,0,0"
Defect_L7_B35_el819_H4_W4.npy,0.7968727585712236,"11108,2,5,9,2,1,2,0,0,1546,1267,0,0,0,0,0,0,0,0"
Defect_L9_B352_el4863_H2_W2.npy,0.7960120499211017,"11098,0,0,0,0,0,0,0,0,1577,1267,0,0,0,0,0,0,0,0"
Defect_L6_B210_el6175_H4_W4.npy,0.7970162100129107,"11112,0,0,2,1,0,1,0,0,1557,1269,0,0,0,0,0,0,0,0"
Defect_L5_B18_el149_H2_W2.npy,0.798665901592311,"11134,0,0,1,1,0,0,0,0,1539,1267,0,0,0,0,0,0,0,0"
Defect_L14_B431_el6171_H2_W2.npy,0.798378998708937,"11130,0,0,0,0,0,0,0,0,1524,1281,0,0,1,0,5,1,0,0"
Defect_L5_B106_el1461_H2_W2.npy,0.7988810787548415,"11136,0,0,2,2,2,0,0,0,1533,1267,0,0,0,0,0,0,0,0"
Defect_L3_B280_el3825_H2_W2.npy,0.7948644383876058,"11082,11,0,0,0,0,0,0,0,1558,1291,0,0,0,0,0,0,0,0"
Defect_L16_B21_el829_H8_W8.npy,0.7914933295079616,"11029,0,0,0,0,0,0,0,0,1537,1357,0,0,5,0,6,0,7,1"
Defect_L6_B142_el1817_H2_W2.npy,0.7984507244297805,"11132,0,0,1,3,0,0,0,0,1538,1268,0,0,0,0,0,0,0,0"
Defect_L11_B358_el5159_H2_W2.npy,0.7975182900588151,"11110,0,0,0,0,0,0,0,0,1532,1278,0,0,0,0,0,0,0,22"
Defect_L5_B396_el5533_H2_W2.npy,0.7981638215464065,"11128,0,0,2,0,0,0,3,0,1542,1267,0,0,0,0,0,0,0,0"
Defect_L18_B102_el2807_H4_W4.npy,0.7954382441543537,"11084,0,0,0,0,0,0,0,0,1536,1301,0,0,6,0,2,2,6,5"
Defect_L6_B306_el4161_H2_W2.npy,0.7955816955960407,"11092,0,0,2,0,0,0,2,0,1563,1283,0,0,0,0,0,0,0,0"
Defect_L16_B58_el1479_H4_W4.npy,0.7968727585712236,"11105,0,0,0,0,0,0,0,0,1533,1295,0,0,1,0,5,1,0,2"
Defect_L2_B110_el1469_H2_W2.npy,0.7992397073590589,"11134,10,0,0,0,0,1,0,0,1530,1267,0,0,0,0,0,0,0,0"
