Layer Number,Block Number,Block Elements
8,1,12183,12184,12185,12186,12187,12188,12189,12190,12211,12212,12213,12214,12215,12216,12217,12218,12239,12240,12241,12242,12243,12244,12245,12246,12267,12268,12269,12270,12271,12272,12273,12274,12295,12296,12297,12298,12299,12300,12301,12302,12323,12324,12325,12326,12327,12328,12329,12330,12351,12352,12353,12354,12355,12356,12357,12358,12379,12380,12381,12382,12383,12384,12385,12386
8,2,12407,12408,12409,12410,12411,12412,12413,12414,12435,12436,12437,12438,12439,12440,12441,12442,12463,12464,12465,12466,12467,12468,12469,12470,12491,12492,12493,12494,12495,12496,12497,12498,12519,12520,12521,12522,12523,12524,12525,12526,12547,12548,12549,12550,12551,12552,12553,12554,12575,12576,12577,12578,12579,12580,12581,12582,12603,12604,12605,12606,12607,12608,12609,12610
8,3,12631,12632,12633,12634,12635,12636,12637,12638,12659,12660,12661,12662,12663,12664,12665,12666,12687,12688,12689,12690,12691,12692,12693,12694,12715,12716,12717,12718,12719,12720,12721,12722,12743,12744,12745,12746,12747,12748,12749,12750,12771,12772,12773,12774,12775,12776,12777,12778,12799,12800,12801,12802,12803,12804,12805,12806,12827,12828,12829,12830,12831,12832,12833,12834
8,4,12855,12856,12857,12858,12859,12860,12861,12862,12883,12884,12885,12886,12887,12888,12889,12890,12911,12912,12913,12914,12915,12916,12917,12918,12939,12940,12941,12942,12943,12944,12945,12946,12967,12968,12969,12970,12971,12972,12973,12974,12995,12996,12997,12998,12999,13000,13001,13002,13023,13024,13025,13026,13027,13028,13029,13030,13051,13052,13053,13054,13055,13056,13057,13058
8,5,13079,13080,13081,13082,13083,13084,13085,13086,13107,13108,13109,13110,13111,13112,13113,13114,13135,13136,13137,13138,13139,13140,13141,13142,13163,13164,13165,13166,13167,13168,13169,13170,13191,13192,13193,13194,13195,13196,13197,13198,13219,13220,13221,13222,13223,13224,13225,13226,13247,13248,13249,13250,13251,13252,13253,13254,13275,13276,13277,13278,13279,13280,13281,13282
8,6,13303,13304,13305,13306,13307,13308,13309,13310,13331,13332,13333,13334,13335,13336,13337,13338,13359,13360,13361,13362,13363,13364,13365,13366,13387,13388,13389,13390,13391,13392,13393,13394,13415,13416,13417,13418,13419,13420,13421,13422,13443,13444,13445,13446,13447,13448,13449,13450,13471,13472,13473,13474,13475,13476,13477,13478,13499,13500,13501,13502,13503,13504,13505,13506
8,7,13527,13528,13529,13530,13531,13532,13533,13534,13555,13556,13557,13558,13559,13560,13561,13562,13583,13584,13585,13586,13587,13588,13589,13590,13611,13612,13613,13614,13615,13616,13617,13618,13639,13640,13641,13642,13643,13644,13645,13646,13667,13668,13669,13670,13671,13672,13673,13674,13695,13696,13697,13698,13699,13700,13701,13702,13723,13724,13725,13726,13727,13728,13729,13730
8,8,12191,12192,12193,12194,12195,12196,12197,12198,12219,12220,12221,12222,12223,12224,12225,12226,12247,12248,12249,12250,12251,12252,12253,12254,12275,12276,12277,12278,12279,12280,12281,12282,12303,12304,12305,12306,12307,12308,12309,12310,12331,12332,12333,12334,12335,12336,12337,12338,12359,12360,12361,12362,12363,12364,12365,12366,12387,12388,12389,12390,12391,12392,12393,12394
8,9,12415,12416,12417,12418,12419,12420,12421,12422,12443,12444,12445,12446,12447,12448,12449,12450,12471,12472,12473,12474,12475,12476,12477,12478,12499,12500,12501,12502,12503,12504,12505,12506,12527,12528,12529,12530,12531,12532,12533,12534,12555,12556,12557,12558,12559,12560,12561,12562,12583,12584,12585,12586,12587,12588,12589,12590,12611,12612,12613,12614,12615,12616,12617,12618
8,10,12639,12640,12641,12642,12643,12644,12645,12646,12667,12668,12669,12670,12671,12672,12673,12674,12695,12696,12697,12698,12699,12700,12701,12702,12723,12724,12725,12726,12727,12728,12729,12730,12751,12752,12753,12754,12755,12756,12757,12758,12779,12780,12781,12782,12783,12784,12785,12786,12807,12808,12809,12810,12811,12812,12813,12814,12835,12836,12837,12838,12839,12840,12841,12842
8,11,12863,12864,12865,12866,12867,12868,12869,12870,12891,12892,12893,12894,12895,12896,12897,12898,12919,12920,12921,12922,12923,12924,12925,12926,12947,12948,12949,12950,12951,12952,12953,12954,12975,12976,12977,12978,12979,12980,12981,12982,13003,13004,13005,13006,13007,13008,13009,13010,13031,13032,13033,13034,13035,13036,13037,13038,13059,13060,13061,13062,13063,13064,13065,13066
8,12,13087,13088,13089,13090,13091,13092,13093,13094,13115,13116,13117,13118,13119,13120,13121,13122,13143,13144,13145,13146,13147,13148,13149,13150,13171,13172,13173,13174,13175,13176,13177,13178,13199,13200,13201,13202,13203,13204,13205,13206,13227,13228,13229,13230,13231,13232,13233,13234,13255,13256,13257,13258,13259,13260,13261,13262,13283,13284,13285,13286,13287,13288,13289,13290
