Epoch,Training Loss,Validation Loss
1,0.00702601929036219,0.00544829573482275
2,0.005209390959906869,0.005282963781307141
3,0.00512600541341959,0.005251105176284909
4,0.00509469790338743,0.005226969951763749
5,0.005064897068844336,0.005203618745629986
6,0.005037984708551227,0.005184480765213569
7,0.005014952487970997,0.005169889656826854
8,0.005004143115223908,0.005156359169632196
9,0.004988360207346155,0.005146573297679424
10,0.0049760838198225675,0.005136472017814715
11,0.004968376069261533,0.005129310845707853
12,0.004962234984992481,0.0051200528008242445
13,0.00494594047436627,0.005113463460778196
14,0.004941439676302962,0.005108864589904745
15,0.004936631076128744,0.005104946826274197
16,0.004934340158886299,0.005102222552523017
17,0.004932456865634133,0.00509946847644945
18,0.004924077994939758,0.005096307024359703
19,0.004924542917983561,0.0050957507143418
20,0.004926192153972097,0.005092012695968151
21,0.0049189184451612035,0.0050896865626176195
22,0.004920953055616559,0.005088765872642398
23,0.004916739309342896,0.005087071796879172
24,0.004912147707328564,0.005086046255504091
25,0.0049106336721196405,0.005084421563272675
26,0.004911363658654254,0.005084924787903826
27,0.004909041394456857,0.005082239707310994
28,0.004914411434494868,0.005083366685236494
29,0.004910326676397789,0.005081135391568144
30,0.004909384359673756,0.005082012386992574
31,0.0049084632816474615,0.005081531669323643
32,0.004914397407868286,0.005081055375436942
33,0.004910661418717809,0.005081521890436609
34,0.004909433833346135,0.0050809301901608706
35,0.004912161495445705,0.005082531599327922
36,0.004907952655651947,0.005081297752136986
37,0.0049105828582513625,0.005081476333240668
38,0.004910182684841679,0.005082326165090005
39,0.004910269774859998,0.0050811936768392725
40,0.0049110839211540976,0.005081911183272799
41,0.004916850534245008,0.005081984602535765
42,0.004914895290645157,0.005081569155057271
43,0.004911757755752017,0.005082018673419952
44,0.0049104796404518735,0.005082752710829179
45,0.00491464636629311,0.005084208212792873
46,0.004907397064948227,0.00508296877766649
47,0.004914647729204196,0.00508351616250972
48,0.004912359503711142,0.00508305081166327
49,0.004907222748620481,0.00508342357352376
50,0.004912400402401279,0.00508332842340072
51,0.0049155786201903005,0.005083428385357062
52,0.004913593699201578,0.005084104680766662
53,0.004911339637346384,0.005084154351303975
54,0.004920406834926547,0.005084659128139417
55,0.0049126681917142576,0.005084061762318015
56,0.004917887482428696,0.005085120986526211
57,0.004916264232611511,0.0050848235841840506
58,0.004914607977630888,0.005086027706662814
59,0.00491897006541854,0.005085545126348734
60,0.004923385920048487,0.005086337837080161
61,0.00491805279218569,0.005086249749486645
62,0.004917704011881497,0.005086591622481744
63,0.004921132108060325,0.005086674665411313
64,0.004919899116474681,0.0050870021029065056
65,0.004920171869055527,0.005087648828824361
66,0.004918035244705473,0.00508727536847194
67,0.004921430801382152,0.00508773901189367
68,0.00491693112772049,0.005088461097329855
69,0.004917599556104439,0.005087800789624453
70,0.004914590009919754,0.005088206846266985
71,0.0049255687697995,0.005088711545492212
72,0.004922355797777816,0.005089146473134558
73,0.004920945798115033,0.005089235569660862
74,0.004919980232399411,0.005089706741273403
75,0.004922678784989729,0.00508989067748189
76,0.004924281352631203,0.005090303020551801
77,0.004922568321046306,0.005090552692612012
78,0.00491973731621373,0.005090646756192048
79,0.0049203337147468475,0.00509100197814405
80,0.004923541212409008,0.005091037911673387
81,0.004920885909530447,0.005091415019705892
82,0.0049220247693905015,0.005091588944196701
83,0.004924685489840624,0.00509184420419236
84,0.004922243368970912,0.005092040325204532
