Epoch,Training Loss,Validation Loss
1,3145.306640625,3123.80419921875
2,3125.4052734375,3104.082763671875
3,3105.668701171875,3084.5244140625
4,3086.095947265625,3065.134521484375
5,3066.69091796875,3045.9072265625
6,3047.449462890625,3026.843017578125
7,3028.3701171875,3007.94970703125
8,3009.4619140625,2989.23095703125
9,2990.728271484375,2970.68212890625
10,2972.16455078125,2952.299072265625
11,2953.767333984375,2934.07568359375
12,2935.529296875,2916.0185546875
13,2917.457763671875,2898.1318359375
14,2899.556640625,2880.409423828125
15,2881.820068359375,2862.857177734375
16,2864.253173828125,2845.4736328125
17,2846.85595703125,2828.263671875
18,2829.631591796875,2811.216796875
19,2812.57080078125,2794.331298828125
20,2795.67138671875,2777.61865234375
21,2778.945068359375,2761.08154296875
22,2762.393798828125,2744.707275390625
23,2746.00634765625,2728.4970703125
24,2729.78271484375,2712.43798828125
25,2713.7099609375,2696.54248046875
26,2697.8017578125,2680.80615234375
27,2682.05224609375,2665.2216796875
28,2666.45458984375,2649.7841796875
29,2651.004638671875,2634.493408203125
30,2635.701171875,2619.349609375
31,2620.544921875,2604.348876953125
32,2605.53173828125,2589.491943359375
33,2590.662841796875,2574.77001953125
34,2575.928955078125,2560.186279296875
35,2561.3330078125,2545.734619140625
36,2546.86962890625,2531.40673828125
37,2532.52978515625,2517.215576171875
38,2518.327392578125,2503.152587890625
39,2504.25341796875,2489.21435546875
40,2490.303955078125,2475.405029296875
41,2476.4833984375,2461.718017578125
42,2462.785400390625,2448.15576171875
43,2449.21240234375,2434.7041015625
44,2435.75048828125,2421.37548828125
45,2422.4111328125,2408.170654296875
46,2409.196044921875,2395.079833984375
47,2396.095458984375,2382.099853515625
48,2383.10498046875,2369.23291015625
49,2370.228271484375,2356.461181640625
50,2357.44677734375,2343.789794921875
51,2344.765625,2331.21826171875
52,2332.184814453125,2318.74365234375
53,2319.70068359375,2306.37451171875
54,2307.322265625,2294.1064453125
55,2295.045166015625,2281.93408203125
56,2282.86328125,2269.85986328125
57,2270.780517578125,2257.875732421875
58,2258.787841796875,2245.987060546875
59,2246.890380859375,2234.19580078125
60,2235.090576171875,2222.4912109375
61,2223.37744140625,2210.877685546875
62,2211.755615234375,2199.355224609375
63,2200.22509765625,2187.91748046875
64,2188.779052734375,2176.567626953125
65,2177.421142578125,2165.302978515625
66,2166.148681640625,2154.11474609375
67,2154.952880859375,2143.00244140625
68,2143.832763671875,2131.96533203125
69,2132.788330078125,2121.009521484375
70,2121.8251953125,2110.1318359375
71,2110.93994140625,2099.326171875
72,2100.127197265625,2088.595947265625
73,2089.3896484375,2077.942138671875
74,2078.72900390625,2067.362060546875
75,2068.141845703125,2056.854736328125
76,2057.627685546875,2046.4193115234375
77,2047.1851806640625,2036.0501708984375
78,2036.809326171875,2025.751953125
79,2026.5048828125,2015.52099609375
80,2016.2669677734375,2005.3531494140625
81,2006.0926513671875,1995.2457275390625
82,1995.9788818359375,1985.2003173828125
83,1985.927490234375,1975.2237548828125
84,1975.9447021484375,1965.31396484375
85,1966.0286865234375,1955.4678955078125
86,1956.17626953125,1945.6873779296875
87,1946.3897705078125,1935.9744873046875
88,1936.6707763671875,1926.322265625
89,1927.012451171875,1916.7332763671875
90,1917.4178466796875,1907.19580078125
91,1907.8743896484375,1897.7095947265625
92,1898.3824462890625,1888.274169921875
93,1888.941162109375,1878.8931884765625
94,1879.554443359375,1869.5699462890625
95,1870.225830078125,1860.299560546875
96,1860.9498291015625,1851.0791015625
97,1851.7236328125,1841.9061279296875
98,1842.544677734375,1832.78515625
99,1833.41845703125,1823.716064453125
100,1824.34375,1814.694091796875
101,1815.3165283203125,1805.7264404296875
102,1806.343505859375,1796.8106689453125
103,1797.4224853515625,1787.9468994140625
104,1788.55322265625,1779.1368408203125
105,1779.7381591796875,1770.382568359375
