filename,original_min,original_max,normalized_min,normalized_max,normalized_mean,normalized_std
Defect_L10_B28_el453_H2_W2.npy,-272.1558,4775.45725,1.1331779331685374e-05,0.9999840107008765,0.4090653890677185,0.10677710283669824
Defect_L10_B29_el455_H2_W2.npy,-272.1559,4775.45725,1.1311968528662932e-05,0.9999840107008765,0.40906483573329944,0.10677622531938412
Defect_L10_B2_el117_H2_W2.npy,-272.1558,4775.45726,1.1331779331685374e-05,0.9999840126819568,0.40906528661049385,0.10676938075860738
Defect_L10_B30_el457_H2_W2.npy,-272.15569999999997,4775.45725,1.1351590134719077e-05,0.9999840107008765,0.40906481383193866,0.10677623347049836
Defect_L10_B31_el459_H2_W2.npy,-272.1556,4775.45726,1.1371400937741518e-05,0.9999840126819568,0.40906484633981244,0.10677646040225532
Defect_L10_B32_el461_H2_W2.npy,-272.15549999999996,4775.45727,1.1391211740775219e-05,0.999984014663037,0.40906486241399587,0.10677676286881532
Defect_L10_B33_el463_H2_W2.npy,-272.15529999999995,4775.45728,1.1430833346831363e-05,0.9999840166441173,0.409064867356945,0.1067771348361815
Defect_L10_B34_el465_H2_W2.npy,-272.15529999999995,4775.45728,1.1430833346831363e-05,0.9999840166441173,0.40906487373872513,0.10677755796660254
Defect_L10_B35_el467_H2_W2.npy,-272.1558,4775.45727,1.1331779331685374e-05,0.999984014663037,0.4090648735235353,0.10677802639290376
Defect_L10_B36_el469_H2_W2.npy,-272.15720000000005,4775.4572,1.105442808929237e-05,0.9999840007954749,0.40906486081815335,0.10677852333489378
Defect_L10_B37_el471_H2_W2.npy,-272.15720000000005,4775.45734,1.105442808929237e-05,0.9999840285305992,0.40906485049621494,0.10677905908098646
Defect_L10_B38_el473_H2_W2.npy,-272.1561,4775.44714,1.127234692260679e-05,0.9999820078286904,0.4090648360753522,0.10677961768693923
Defect_L10_B39_el475_H2_W2.npy,-272.1559,4775.4472399999995,1.1311968528662932e-05,0.9999820276394933,0.4090648290261885,0.10678018241842012
Defect_L10_B3_el119_H2_W2.npy,-272.15569999999997,4775.45726,1.1351590134719077e-05,0.9999840126819568,0.40906507123346736,0.1067704555801096
Defect_L10_B40_el477_H2_W2.npy,-272.1559,4775.447279999999,1.1311968528662932e-05,0.9999820355638145,0.40906482076928385,0.10678073857745404
Defect_L10_B41_el479_H2_W2.npy,-272.1559,4775.44727,1.1311968528662932e-05,0.9999820335827343,0.40906481513881326,0.10678129265273104
Defect_L10_B42_el481_H2_W2.npy,-272.1569,4775.44738,1.1113860498382217e-05,0.9999820553746176,0.4090648007669891,0.10678183042769435
Defect_L10_B43_el483_H2_W2.npy,-272.1569,4775.44739,1.1113860498382217e-05,0.999982057355698,0.40906479607781915,0.10678240722454596
Defect_L10_B44_el485_H2_W2.npy,-272.1569,4775.44739,1.1113860498382217e-05,0.999982057355698,0.409064783550147,0.10678301068153111
Defect_L10_B45_el487_H2_W2.npy,-272.1569,4775.4474,1.1113860498382217e-05,0.9999820593367783,0.4090647655220906,0.10678362734641712
Defect_L10_B46_el489_H2_W2.npy,-272.1569,4775.4474,1.1113860498382217e-05,0.9999820593367783,0.40906474693037975,0.10678424466690228
Defect_L10_B47_el491_H2_W2.npy,-272.1569,4775.44739,1.1113860498382217e-05,0.999982057355698,0.40906472170058605,0.10678486442380412
Defect_L10_B48_el493_H2_W2.npy,-272.1569,4775.44738,1.1113860498382217e-05,0.9999820553746176,0.4090647030859329,0.10678547889863899
Defect_L10_B49_el495_H2_W2.npy,-272.1558,4775.44738,1.1331779331685374e-05,0.9999820553746176,0.4090646693711778,0.10678607664411997
Defect_L10_B4_el121_H2_W2.npy,-272.15569999999997,4775.45726,1.1351590134719077e-05,0.9999840126819568,0.4090650463215843,0.10677193039038475
Defect_L10_B50_el497_H2_W2.npy,-272.1558,4775.44727,1.1331779331685374e-05,0.9999820335827343,0.4090646751265974,0.1067867429011435
Defect_L10_B51_el499_H2_W2.npy,-272.1558,4775.44726,1.1331779331685374e-05,0.999982031601654,0.4090651771224754,0.10678789949622856
Defect_L10_B52_el501_H2_W2.npy,-272.156,4775.44712,1.129215772562923e-05,0.9999820038665298,0.40906470836957437,0.1067892066436632
Defect_L10_B53_el787_H2_W2.npy,-272.1571,4775.44737,1.1074238892326073e-05,0.9999820533935373,0.4090648256899787,0.10678102510496679
Defect_L10_B54_el789_H2_W2.npy,-272.1559,4775.45722,1.1311968528662932e-05,0.9999840047576356,0.40906530953532394,0.10678004702260072
Defect_L10_B55_el791_H2_W2.npy,-272.1558,4775.45722,1.1331779331685374e-05,0.9999840047576356,0.4090646783525534,0.10677890738972391
Defect_L10_B56_el793_H2_W2.npy,-272.15569999999997,4775.45723,1.1351590134719077e-05,0.9999840067387159,0.40906471546684087,0.10677879195572751
Defect_L10_B57_el795_H2_W2.npy,-272.1556,4775.45725,1.1371400937741518e-05,0.9999840107008765,0.409064782054672,0.10677888537827836
Defect_L10_B58_el797_H2_W2.npy,-272.15529999999995,4775.45727,1.1430833346831363e-05,0.999984014663037,0.4090648132994709,0.10677900893964547
Defect_L10_B59_el799_H2_W2.npy,-272.1541,4775.45729,1.16685629831457e-05,0.9999840186251977,0.40906484744737,0.10677917061000643
Defect_L10_B5_el123_H2_W2.npy,-272.15569999999997,4775.45726,1.1351590134719077e-05,0.9999840126819568,0.40906503868306043,0.10677337268872095
Defect_L10_B60_el801_H2_W2.npy,-272.1541,4775.45729,1.16685629831457e-05,0.9999840186251977,0.4090648654712965,0.10677934571788045
Defect_L10_B61_el803_H2_W2.npy,-272.1559,4775.45726,1.1311968528662932e-05,0.9999840126819568,0.4090648726558328,0.10677954314482577
Defect_L10_B62_el805_H2_W2.npy,-272.15770000000003,4775.45716,1.0955374074157644e-05,0.9999839928711537,0.4090648776068409,0.10677974603874321
Defect_L10_B63_el807_H2_W2.npy,-272.1578,4775.44719,1.0935563271135202e-05,0.9999820177340919,0.409064864178703,0.10677998850359294
Defect_L10_B64_el809_H2_W2.npy,-272.15639999999996,4775.44702,1.1212914513528206e-05,0.9999819840557267,0.4090648513463563,0.1067802749791776
Defect_L10_B65_el811_H2_W2.npy,-272.1561,4775.44713,1.127234692260679e-05,0.99998200584761,0.40906485126793446,0.10678054372133805
