filename,subtracted_min,subtracted_max,normalized_min,normalized_max,normalized_mean,normalized_std
Defect_L10_B100_el1165_H2_W2.npy,-139.1475837999999,33.36539780000021,0.540251337163384,0.5885206924667895,0.5791845333253923,0.0007736246225953459
Defect_L10_B101_el1167_H2_W2.npy,-137.96431800000005,34.238829500000065,0.5405824164641347,0.5887650797857584,0.5791843799844285,0.0007686466961174574
Defect_L10_B102_el1169_H2_W2.npy,-136.29377809999983,36.14189199999987,0.5410498356880897,0.5892975591338346,0.5791842712108789,0.0007616625972079179
Defect_L10_B103_el1171_H2_W2.npy,-133.7577785000001,41.103830000000016,0.541759411655106,0.5906859158018032,0.5791851509300942,0.0007530013209281272
Defect_L10_B104_el1173_H2_W2.npy,-129.65764259999992,60.54702999999995,0.5429066349812222,0.5961261483010086,0.5791844860635044,0.0007452718513575189
Defect_L10_B105_el1459_H2_W2.npy,-133.2357946000002,63.693559999999934,0.5419054634252283,0.597006551463334,0.579184680654432,0.0007640761180753584
Defect_L10_B106_el1461_H2_W2.npy,-136.9528919999998,42.3757720000001,0.5408654147666644,0.5910418068179686,0.5791852201088507,0.0007693420526041741
Defect_L10_B107_el1463_H2_W2.npy,-139.00589490000016,37.146793000000116,0.5402909819008015,0.5895787317329277,0.5791842857738453,0.0007757470317062732
Defect_L10_B108_el1465_H2_W2.npy,-140.06138130000022,35.113164899999674,0.5399956554413838,0.5890097199611557,0.579184403437628,0.0007801173747874446
Defect_L10_B109_el1467_H2_W2.npy,-140.53972790000034,34.126947900000005,0.5398618134442226,0.5887337751694204,0.5791845705089531,0.0007821131150223897
Defect_L10_B10_el133_H2_W2.npy,-177.68847549999987,40.08689032999973,0.52946754583404,0.5904013747672787,0.5791849043078731,0.0009297360116324715
Defect_L10_B110_el1469_H2_W2.npy,-140.73335380000003,33.59004280000022,0.5398076366670529,0.5885835484282457,0.5791846570690576,0.0007829802212472902
Defect_L10_B111_el1471_H2_W2.npy,-140.7402393000002,33.259041000000025,0.5398057100952501,0.5884909336966349,0.5791847381017132,0.0007832040436531105
Defect_L10_B112_el1473_H2_W2.npy,-140.6657745,33.04282769999986,0.5398265454425699,0.5884304369357405,0.5791848082923424,0.0007830977373156676
Defect_L10_B113_el1475_H2_W2.npy,-140.5479178999999,32.88505350000014,0.5398595218716333,0.5883862915105854,0.5791848276965782,0.0007828451359256045
Defect_L10_B114_el1477_H2_W2.npy,-140.43093720000002,32.76715540000009,0.5398922532227443,0.5883533034697682,0.5791848441544395,0.0007825722687087212
Defect_L10_B115_el1479_H2_W2.npy,-140.3728185,32.676242,0.5399085149101492,0.5883278657829012,0.5791848277715953,0.0007824801198017217
Defect_L10_B116_el1481_H2_W2.npy,-140.53302470000017,32.988988299999846,0.5398636890082495,0.5884153726020084,0.5791847212366531,0.0007825780611126733
Defect_L10_B117_el1483_H2_W2.npy,-140.7571383999998,32.83128248999992,0.5398009817052205,0.5883712463124637,0.5791847736781418,0.0007834493900397459
Defect_L10_B118_el1485_H2_W2.npy,-141.29887299999996,32.88475132000008,0.5396494036637013,0.5883862069602306,0.579184804953302,0.0007852502904432424
Defect_L10_B119_el1487_H2_W2.npy,-142.0303232000001,33.02670699999999,0.5394447429520083,0.588425926343037,0.5791847911352981,0.0007878199050953918
Defect_L10_B11_el135_H2_W2.npy,-175.78200560000005,39.532090950000565,0.530000978577042,0.5902461411834237,0.5791848643960571,0.0009200033562345862
Defect_L10_B120_el1489_H2_W2.npy,-142.88427159999992,32.84528929999988,0.5392058070855704,0.5883751654360119,0.5791849095125439,0.000790899702242236
Defect_L10_B121_el1491_H2_W2.npy,-143.26731339999992,32.89760824999985,0.5390986314946742,0.5883898043458681,0.5791849148976027,0.000792693577076542
Defect_L10_B122_el1493_H2_W2.npy,-143.29321600000003,32.941582330000074,0.5390913839137031,0.5884021083503086,0.5791848684558595,0.0007928841650931992
Defect_L10_B123_el1495_H2_W2.npy,-142.97379450000017,32.99009050000018,0.5391807584624012,0.5884156809989937,0.5791848142955536,0.0007914240804873335
Defect_L10_B124_el1497_H2_W2.npy,-142.38547300000005,33.04044879999992,0.5393453715787752,0.5884297713164446,0.5791847214199138,0.0007887926148126022
Defect_L10_B125_el1499_H2_W2.npy,-141.5874492999999,33.1416842000001,0.5395686596418449,0.5884580971122575,0.579184606939648,0.0007853418403815236
Defect_L10_B126_el1501_H2_W2.npy,-140.57818079999993,33.542211499999894,0.5398510542730848,0.5885701651686619,0.57918448826775,0.0007810653137582742
Defect_L10_B127_el1503_H2_W2.npy,-139.31152840000004,34.40562980000004,0.5402054652523308,0.5888117507253638,0.579184298945599,0.0007757718652477536
Defect_L10_B128_el1505_H2_W2.npy,-137.54590810000013,36.299860999999964,0.5406994880951405,0.5893417590642818,0.5791841546407576,0.0007684882930064086
Defect_L10_B129_el1507_H2_W2.npy,-134.9212232000002,41.24336500000004,0.541433878323763,0.5907249578752158,0.5791850709423364,0.0007597053487946618
Defect_L10_B12_el137_H2_W2.npy,-173.8568226000002,39.11954543000047,0.5305396472696191,0.5901307104135243,0.5791848328670692,0.0009098978742700384
Defect_L10_B130_el1509_H2_W2.npy,-130.84759559999998,60.77660999999989,0.542573684593265,0.5961903850818456,0.5791844424302159,0.0007524069169392562
Defect_L10_B131_el1795_H2_W2.npy,-131.30349200000023,64.1894900000002,0.5424461241910908,0.5971453133185499,0.579184637829316,0.0007512060921608584
Defect_L10_B132_el1797_H2_W2.npy,-134.92518470000005,42.402446000000054,0.541432769890941,0.5910492702376567,0.5791851290043891,0.0007562488989472646
Defect_L10_B133_el1799_H2_W2.npy,-136.88591900000006,37.27697799999987,0.5408841538986574,0.5896151576642512,0.5791842159945958,0.0007623796957276036
Defect_L10_B134_el1801_H2_W2.npy,-137.90781489999972,35.30517320000013,0.5405982261045709,0.5890634441317542,0.5791843401553413,0.000766704140266882
Defect_L10_B135_el1803_H2_W2.npy,-138.3642499,34.381588400000055,0.5404705150014204,0.5888050239105593,0.579184517056314,0.0007687969675094817
Defect_L10_B136_el1805_H2_W2.npy,-138.51712829999997,33.85961679999991,0.5404277394274353,0.588658975581993,0.579184629736655,0.0007696816359522266
Defect_L10_B137_el1807_H2_W2.npy,-138.43707759999984,33.54675220000013,0.5404501377167974,0.5885714356623927,0.57918473843478,0.0007698018340516852
Defect_L10_B138_el1809_H2_W2.npy,-138.18780930000003,33.332893499999955,0.5405198833094303,0.5885115977216228,0.5791848357122119,0.0007694008589319277
Defect_L10_B139_el1811_H2_W2.npy,-137.84104060000004,33.17432179999969,0.540616909640047,0.5884672291549364,0.5791848439813237,0.0007686956301161756
Defect_L10_B13_el139_H2_W2.npy,-171.85316050000029,38.60113000000024,0.5311002745158464,0.5899856571059218,0.5791848060496574,0.0008994374685027237
Defect_L10_B140_el1813_H2_W2.npy,-137.48504559999992,33.052825400000074,0.5407165175013331,0.5884332343051271,0.579184871797954,0.0007679408823057219
Defect_L10_B141_el1815_H2_W2.npy,-137.2574486000001,32.96137949999979,0.5407801994362059,0.5884076476240714,0.5791849196118217,0.0007680488771994302
Defect_L10_B142_el1817_H2_W2.npy,-137.6074779999999,33.386461900000086,0.5406822607575134,0.5885265862292044,0.5791845755225983,0.0007691414499543755
Defect_L10_B143_el1819_H2_W2.npy,-138.20405929999993,33.20544506000033,0.5405153365384199,0.5884759374833256,0.5791847580616037,0.0007720970913390297
Defect_L10_B144_el1821_H2_W2.npy,-139.5063429999998,33.35484459999998,0.5401509558753641,0.5885177396677846,0.5791848182762319,0.000776887654735205
Defect_L10_B145_el1823_H2_W2.npy,-141.21200759999988,33.640610199999855,0.5396737087149345,0.5885976972521471,0.5791846689136808,0.0007830401381007729
Defect_L10_B146_el1825_H2_W2.npy,-143.03341579999983,33.50099180000029,0.5391640763455735,0.5885586318433067,0.5791850574075432,0.0007898938239863868
Defect_L10_B147_el1827_H2_W2.npy,-143.8416580999999,33.64515363000032,0.5389379291050116,0.5885989685097355,0.5791849791258029,0.0007934193044461099
Defect_L10_B148_el1829_H2_W2.npy,-143.85618299999987,33.69736160000025,0.5389338650192116,0.5886135763672442,0.5791849189999257,0.0007934477422000839
Defect_L10_B149_el1831_H2_W2.npy,-143.28547489999983,33.71271920000004,0.5390935498834921,0.5886178734435807,0.5791848493305743,0.0007906375415754152
Defect_L10_B14_el141_H2_W2.npy,-169.80947579999975,38.15246540000021,0.5316721001373014,0.5898601201707382,0.5791847741386938,0.000888619581738925
Defect_L10_B150_el1833_H2_W2.npy,-142.39283839999985,33.71718510000005,0.539343310730332,0.5886191230081751,0.5791847037269396,0.0007864668228426354
Defect_L10_B151_el1835_H2_W2.npy,-141.3237352000001,33.7671363999998,0.5396424471879956,0.5886330994464998,0.579184544234034,0.0007816471442108378
Defect_L10_B152_el1837_H2_W2.npy,-140.09488910000005,33.91829310000003,0.5399862799156198,0.5886753932865989,0.5791844030052722,0.0007762764908737778
Defect_L10_B153_el1839_H2_W2.npy,-138.64398719999986,34.71735199999989,0.5403922441431923,0.5888989709999669,0.5791841897432396,0.0007700885276783301
Defect_L10_B154_el1841_H2_W2.npy,-136.70732040000007,36.53671999999983,0.5409341260178576,0.5894080325187301,0.5791840665417771,0.0007620577307282069
Defect_L10_B155_el1843_H2_W2.npy,-133.95842260000018,41.37121600000023,0.541703271176502,0.5907607307503216,0.5791849432476087,0.0007526911038654236
Defect_L10_B156_el1845_H2_W2.npy,-129.7565204,61.08488000000011,0.5428789688449375,0.5962766394264253,0.5791843801722147,0.0007444940028737794
Defect_L10_B157_el2131_H2_W2.npy,-130.28893779999976,64.04170000000022,0.5427299977680251,0.597103961485464,0.579184243149592,0.0007425106143603924
Defect_L10_B158_el2133_H2_W2.npy,-134.28555610000012,42.05180300000006,0.5416117388002327,0.5909511598728908,0.5791847988814628,0.0007491285745098178
Defect_L10_B159_el2135_H2_W2.npy,-136.7763155,37.04399200000012,0.5409148210996699,0.5895499678802105,0.579183981248039,0.0007578103641876168
Defect_L10_B15_el143_H2_W2.npy,-167.72546650000004,37.716021100000034,0.5322552086339739,0.5897380024912947,0.579184746725837,0.0008774679392969608
Defect_L10_B160_el2137_H2_W2.npy,-138.3991160999999,35.204792,0.54046075939358,0.5890353573422056,0.5791841917124994,0.0007650921846136405
Defect_L10_B161_el2139_H2_W2.npy,-139.44798750000018,34.385856399999966,0.5401672838197151,0.5888062181024778,0.5791844614947834,0.0007701185038824426
Defect_L10_B162_el2141_H2_W2.npy,-140.0547007,33.988575800000035,0.5399975246819015,0.5886950584769313,0.5791846784868996,0.0007734931837816855
Defect_L10_B163_el2143_H2_W2.npy,-140.23199560000012,33.76024610000013,0.539947917339647,0.588631171531651,0.5791849042138062,0.0007753361810381137
Defect_L10_B164_el2145_H2_W2.npy,-139.9634635,33.59307660000013,0.5400230529684272,0.5885843972894081,0.5791851170709595,0.0007756070404352536
Defect_L10_B165_el2147_H2_W2.npy,-139.2229414000003,33.461397499999975,0.5402302520094698,0.588547553306973,0.5791851304320463,0.0007744375104488118
Defect_L10_B166_el2149_H2_W2.npy,-138.08547969999995,33.3282357999999,0.5405485152638181,0.5885102944911406,0.5791852540187095,0.0007720909092069507
Defect_L10_B167_el2151_H2_W2.npy,-136.85024759999988,33.1826223999999,0.540894134802499,0.5884695516735488,0.5791856903422642,0.0007714471404585472
Defect_L10_B168_el2153_H2_W2.npy,-137.2093625,33.5247734699999,0.5407936539891592,0.5885652859853211,0.5791845461923742,0.000774810960623486
Defect_L10_B169_el2155_H2_W2.npy,-138.06581819999997,33.09346770000002,0.5405540165769395,0.5884446060732158,0.5791852580633824,0.0007808154949346281
Defect_L10_B16_el145_H2_W2.npy,-165.5604126000003,37.22172650000016,0.5328609935145137,0.5895996982231134,0.5791847173486998,0.0008658628035274774
Defect_L10_B170_el2157_H2_W2.npy,-140.48914600000012,33.42143789999977,0.5398759663252428,0.5885363725592268,0.5791853420476024,0.0007896855074961283
Defect_L10_B171_el2159_H2_W2.npy,-144.12933380000004,33.931720199999745,0.5388574370721996,0.5886791502065394,0.5791845789185495,0.000801574146979574
Defect_L10_B172_el2161_H2_W2.npy,-147.6803071999998,34.10961350000025,0.5378638701236266,0.5887289249818878,0.5791858896761478,0.0008144040315843261
Defect_L10_B173_el2163_H2_W2.npy,-148.7439617,34.581723590000365,0.5375662582192678,0.5888610219954875,0.579185317207069,0.0008170637085070659
Defect_L10_B174_el2165_H2_W2.npy,-147.6639823999999,34.51603010000008,0.5378684378237738,0.5888426408720466,0.5791850951087301,0.0008111344289085017
Defect_L10_B175_el2167_H2_W2.npy,-145.88749639999992,34.34372630000007,0.5383655009034923,0.5887944300460254,0.5791849576446484,0.0008019873937752844
Defect_L10_B176_el2169_H2_W2.npy,-144.07343859999992,34.19973660000005,0.5388730766214296,0.588754141541793,0.5791846834578414,0.0007931519482231818
Defect_L10_B177_el2171_H2_W2.npy,-142.37611880000009,34.113842500000146,0.5393479888960296,0.5887301082615556,0.5791844429896826,0.0007852070428696618
Defect_L10_B178_el2173_H2_W2.npy,-140.72132409999995,34.13888189999989,0.5398110025926668,0.5887371143180504,0.5791842177247923,0.0007777359353736836
Defect_L10_B179_el2175_H2_W2.npy,-138.9808764999998,34.62110500000017,0.5402979820814693,0.5888720409649238,0.5791839646845385,0.0007701365483101144
Defect_L10_B17_el147_H2_W2.npy,-163.2750865999999,36.81746530000032,0.5335004306841402,0.5894865854166617,0.5791846888933996,0.000853691743727628
Defect_L10_B180_el2177_H2_W2.npy,-136.86047719999988,36.40614199999959,0.5408912725471926,0.5893714966254984,0.5791837897044807,0.0007611808334653755
Defect_L10_B181_el2179_H2_W2.npy,-133.9654799,41.198183999999856,0.5417012965348372,0.5907123161729987,0.5791846711747425,0.0007512174258959136
Defect_L10_B182_el2181_H2_W2.npy,-129.6410648000001,60.98870000000011,0.5429112734710965,0.5962497281380686,0.579184083908346,0.0007427029673325475
Defect_L10_B183_el2467_H2_W2.npy,-121.14873439999997,59.378799999999956,0.5452874384972275,0.5957992760365386,0.5791821813707436,0.0006854313888767259
Defect_L10_B184_el2469_H2_W2.npy,-127.15082570000027,39.21864800000003,0.5436080455910464,0.5901584394407454,0.5791830534285853,0.0007035475270158027
