Epoch,Training Loss,Validation Loss
1,82.55187356472015,11.23894805908203
2,7.600507915019989,2.7897244453430177
3,3.0221707224845886,2.081356573104858
4,1.389205202460289,1.0161524295806885
5,0.9804077073931694,0.8604773163795472
6,0.8201260268688202,0.7672861218452454
7,0.7249598614871502,0.6799001216888427
8,0.6425251886248589,0.6033864140510559
9,0.5708077624440193,0.5363609075546265
10,0.5075076632201672,0.47713634967803953
11,0.45165928825736046,0.42519100904464724
12,0.4027363173663616,0.37930580973625183
13,0.35936530493199825,0.3385999083518982
14,0.3209374286234379,0.30265229344367983
15,0.2869237754493952,0.2709182858467102
16,0.257962335832417,0.24314416348934173
17,0.2309972643852234,0.2181733399629593
18,0.20699510909616947,0.1955244094133377
19,0.18557057157158852,0.17548279762268065
20,0.16661127470433712,0.15756575763225555
21,0.14944466575980186,0.1411884009838104
22,0.13402433786541224,0.1266423225402832
23,0.12018876150250435,0.1137810304760933
24,0.10800611600279808,0.10227797478437424
25,0.09711997164413333,0.09210791587829589
26,0.0876286025159061,0.08327638059854507
27,0.0793630937114358,0.07567635029554368
28,0.07228770153596997,0.06913971304893493
29,0.06617815466597676,0.06345129162073135
30,0.06086164014413953,0.05855950713157654
31,0.05633059027604759,0.0543848529458046
32,0.052387795178219676,0.050713108479976655
33,0.04897614801302552,0.04757905900478363
34,0.04605580656789243,0.04489312022924423
35,0.04349943366833031,0.04241010174155235
36,0.041130329947918653,0.04020537361502648
37,0.039068725192919374,0.038302600383758545
38,0.03727258858270943,0.0365737572312355
39,0.03560762433335185,0.03500315174460411
40,0.034130676882341504,0.03358420059084892
41,0.03274021833203733,0.03226652443408966
42,0.03149933030363172,0.031086816266179085
43,0.030381418764591217,0.030049242824316025
44,0.02942256210371852,0.029153060913085938
45,0.028568576206453145,0.028331495448946954
46,0.027750407811254263,0.027549206092953683
47,0.027125670691020787,0.026936856657266618
48,0.026418159483000636,0.02624903991818428
49,0.025759832351468503,0.02563549652695656
50,0.025136163574643433,0.02498430460691452
51,0.024536785669624805,0.02442441023886204
52,0.023994423216208816,0.023915786296129227
53,0.023494703811593354,0.023427123203873634
54,0.023011301062069833,0.02293705865740776
55,0.02252261235844344,0.02247411832213402
56,0.022066524135880172,0.022011586651206016
57,0.021611603908240795,0.02158179320394993
58,0.021185520919971168,0.021148606762290002
59,0.020768463728018105,0.02074391394853592
60,0.020371692720800638,0.020370158553123473
61,0.020227253437042236,0.02023654729127884
62,0.019751376006752253,0.019731825590133666
63,0.019377274671569467,0.01939271539449692
64,0.019059483078308403,0.019078807160258292
65,0.018756214645691216,0.018765440955758095
66,0.018441979307681322,0.01846313923597336
67,0.01814250263851136,0.018186582252383232
68,0.017882667132653296,0.017916639521718025
69,0.01761532505042851,0.017662855237722395
70,0.01736317202448845,0.017413073405623435
71,0.017123291385360062,0.017174287140369414
72,0.016888730344362557,0.016941265761852266
73,0.016647286247462034,0.016703739017248153
74,0.016420114319771528,0.016468576341867446
75,0.016290055471472442,0.01633382998406887
76,0.015975811169482768,0.01595676690340042
77,0.015671394008677453,0.015716467425227164
78,0.015439087117556483,0.015501000173389911
79,0.015240679495036602,0.015299572423100472
80,0.015037693898193538,0.015104642510414124
81,0.014853231550659984,0.014923232048749924
82,0.01466722832992673,0.01474763434380293
83,0.014502027945127338,0.014576909318566322
84,0.014326654723845422,0.01440193448215723
85,0.014162665989715606,0.014228095859289169
86,0.01397712720790878,0.014030934683978558
87,0.013773072452750057,0.013819148391485214
88,0.013570270268246531,0.013627523742616176
89,0.013396155671216547,0.01472574584186077
90,0.0628824052400887,0.12022820860147476
91,0.06759656313806772,0.013278619945049286
92,0.030342340061906725,0.07706215977668762
93,0.32545417500659823,0.2707812011241913
94,0.09466151183005422,0.01340445652604103
95,0.03294250293402001,0.013677232153713702
96,0.026399772381410003,0.042928995192050935
97,0.24286539619788527,0.9381334662437439
98,0.5020264322520234,0.17687077224254608
99,0.06653948820894584,0.04307528510689736
100,0.03032889706082642,0.026054373756051064
101,0.01578367705224082,0.01605006754398346
102,3.3544404526473954,20.092121887207032
103,5.470896863378584,2.203145170211792
104,0.7759747044183314,0.5321367383003235
105,0.16156986902933568,0.11465269029140472
106,0.063264524564147,2.3344770431518556
107,0.7798082809895277,0.3774782717227936
108,0.15387291740626097,0.07555142194032669
109,0.03978535602800548,0.020484892278909685
110,0.0402876625303179,0.035271041095256805
111,0.022859986987896264,0.02037237249314785
112,0.014466260152403265,0.012774939648807049
113,0.012423079984728247,0.012114694714546204
114,0.011858396872412413,0.011823109537363052
115,0.011593363131396472,0.011599471233785153
116,0.011406861245632172,0.01142386719584465
117,0.011245435511227697,0.011281107738614082
118,0.011105704470537603,0.011146934516727925
119,0.011649165884591639,0.011269085109233856
120,0.01145173137774691,0.010968486219644547
121,0.022645712655503303,0.011278981529176235
122,0.02694251708453521,0.015238659642636775
123,0.013612794573418796,0.01304320003837347
124,0.011128483223728836,0.010616609454154968
125,0.010664763627573848,0.03182699531316757
126,1.2319123966735788,1.2073561668395996
127,0.4102294508484192,0.14820830523967743
128,0.08904745092149824,0.018142807483673095
129,0.029180108103901148,0.01779097244143486
130,0.013735722342971712,0.012954018078744411
131,0.010760948236566037,0.010177157260477543
132,0.010034183971583843,0.009993319027125835
133,0.009839251171797514,0.009869559481739999
134,0.009737142536323518,0.009794718399643899
135,0.009666940837632865,0.009718869440257549
136,0.012363079003989697,0.4684658646583557
137,0.24433782492997125,0.15088000595569612
138,0.054923167277593166,0.04005779474973679
139,0.0179646109463647,0.015104246139526368
140,0.010977108031511307,0.010118239186704158
141,0.009593111171852797,0.009320912696421147
142,0.009245978493709117,0.009278390742838382
143,0.009134854306466877,0.009187235683202743
144,0.009074911067727953,0.00912919659167528
145,0.009011167741846293,0.009075761958956718
146,0.008963541593402624,0.009021426364779473
147,0.008915245474781841,0.0089717797935009
148,0.008865691837854683,0.009919608756899834
149,0.010143668681848794,0.009301103837788104
150,0.00896761630428955,0.00888825487345457
