Epoch,Training Loss,Validation Loss
1,9142.320016961348,439.8906947544643
2,1960.2916998612254,195.6737300327846
3,975.1672234786184,210.54593985421317
4,573.3747470253393,142.51248386928015
5,378.4429048237048,110.1632058279855
6,264.00970177901416,92.50075966971261
7,158.76890182495117,30.473446437290736
8,80.1734108171965,5.043273176465716
9,47.51317716899671,2.9810774666922435
10,31.32347889950401,0.15783198390688216
11,25.66882856268632,0.2677843357835497
12,24.950686003032484,0.24748092889785767
13,24.35925448568244,0.27641930324690683
14,23.681130610014264,0.28799702865736826
15,22.97140151575992,0.2989727088383266
16,22.286015460365697,0.36937943952424185
17,21.753719530607526,0.35523976598467144
18,21.380213938261335,0.46363269856997896
19,20.63727012433504,0.5009084939956665
20,20.172206125761335,0.6048738445554461
21,19.813376828243857,0.5746691737856183
22,19.87402835645174,0.5785399930817741
23,19.8068622287951,0.5916024276188442
24,19.756584418447392,0.5836589762142727
25,19.690031453182822,0.5963268194879804
26,19.498936050816585,0.5892751557486398
27,19.58398743679649,0.5902811373983111
28,19.625388948540937,0.588417649269104
29,19.441039838288958,0.5926071064812797
30,19.35625768962659,0.5998993260519845
31,19.350338484111585,0.5954504183360508
32,19.25057601928711,0.595618052142007
33,19.317017856397126,0.5943742309297834
34,19.3339487376966,0.5984264186450413
35,19.248652809544613,0.594269939831325
36,19.302716054414446,0.5943418826375689
37,19.300753392671282,0.5971305285181318
38,19.259291247317666,0.5938409055982318
39,19.15815890462775,0.5963266917637416
40,19.20252890335886,0.594515187399728
41,19.26308240388569,0.5947104607309613
42,19.28750198765805,0.5938554235867092
43,19.28816499208149,0.5937520265579224
44,19.329661720677425,0.5939277580806187
45,19.16690650739168,0.5940785748617989
46,19.269067814475612,0.593160765511649
47,19.326178349946673,0.5925490260124207
48,19.18535910154644,0.5925895912306649
49,19.18765519794665,0.5933832015310015
50,19.25539403212698,0.5937872358730861
51,19.33046717392771,0.593865692615509
52,19.243897337662546,0.5939509187425885
53,19.288637763575505,0.5940624134881156
54,19.22024541152151,0.5941521865980965
55,19.312667143972295,0.5942104033061436
56,19.246234090704668,0.5942663294928414
57,19.243130181965075,0.594338195664542
58,19.218006435193512,0.5943389620099749
59,19.206533833553916,0.5944451689720154
60,19.249151029084857,0.5945197514125279
61,19.269167448344984,0.5945197514125279
62,19.188167019894248,0.5945197514125279
63,19.133539149635716,0.5945197514125279
64,19.299327448794717,0.5945197514125279
65,19.21467063301488,0.5945197514125279
66,19.233234054163884,0.5945197514125279
67,19.15864241750617,0.5945197514125279
68,19.351359266983835,0.5945197514125279
69,19.26172823654978,0.5945197514125279
70,19.282568279065583,0.5945197514125279
71,19.224432844864694,0.5945197514125279
72,19.316381354081003,0.5945197514125279
73,19.31763864818372,0.5945197514125279
74,19.16714572906494,0.5945197514125279
75,19.341256593403063,0.5945197514125279
76,19.25519797676488,0.5945197514125279
77,19.29089671687076,0.5945197514125279
78,19.351461661489385,0.5945197514125279
79,19.26917035956132,0.5945197514125279
80,19.19506193462171,0.5945197514125279
81,19.424147304735687,0.5945197514125279
82,19.302916627181204,0.5945197514125279
83,19.331694904126618,0.5945197514125279
84,19.209589054709987,0.5945197514125279
85,19.310158930326764,0.5945197514125279
86,19.222627238223428,0.5945197514125279
87,19.347260575545462,0.5945197514125279
88,19.226906023527448,0.5945197514125279
89,19.23409743058054,0.5945197514125279
90,19.312401319804945,0.5945197514125279
91,19.179304825632197,0.5945197514125279
92,19.137898645902936,0.5945197514125279
93,19.158465234856855,0.5945197514125279
94,19.225862954792223,0.5945197514125279
95,19.358638863814505,0.5945197514125279
96,19.32478161862022,0.5945197514125279
97,19.267470861736097,0.5945197514125279
98,19.13507722553454,0.5945197514125279
99,19.29079582816676,0.5945197514125279
100,19.28944462224057,0.5945197514125279
