filename,original_min,original_max,subtracted_min,subtracted_max,subtracted_mean,subtracted_std
Defect_L12_B75_el1831_H4_W4.npy,-272.1624,4775.37199,-429.8001715999999,92.56404240000029,-0.0005962669940187726,11.83239744007215
Defect_L12_B76_el1835_H4_W4.npy,-272.1558,4775.31849,-427.87941822000016,96.27604000000042,0.004394047509696681,11.795874192050494
Defect_L12_B77_el1839_H4_W4.npy,-272.1475,4775.264120000001,-423.4810806999999,109.73979799999984,0.012366544539377165,11.722950803085606
Defect_L12_B78_el1843_H4_W4.npy,-272.1442,4775.23176,-403.6496910000001,184.92428999999993,0.023531559286657396,11.302500046228822
Defect_L12_B79_el2131_H4_W4.npy,-272.138,4775.45239,-397.98635600000034,176.76211999999987,0.019707152365398516,11.175337108416679
Defect_L12_B7_el139_H4_W4.npy,-272.1608,4775.43877,-475.81162800000016,107.40924210000026,-0.0005651107722378549,13.151208565002515
Defect_L12_B80_el2135_H4_W4.npy,-272.1329,4775.512820000001,-419.1681831000001,105.63196700000003,0.011228736808415676,11.61882129048965
Defect_L12_B81_el2139_H4_W4.npy,-272.1331,4775.5725,-424.15158083000006,90.9083834999999,0.004232467054691808,11.683339795304759
Defect_L12_B82_el2143_H4_W4.npy,-272.1876,4775.53281,-423.37933169999997,85.53839099999982,-0.001557464667091413,11.608077895234207
Defect_L12_B83_el2147_H4_W4.npy,-272.11780000000005,4775.37067,-417.2796321000003,78.84107670000003,-0.008611913115400383,11.406507279358316
Defect_L12_B84_el2151_H4_W4.npy,-272.171,4775.74302,-414.5044697999999,76.44710659999964,-0.006714535734069804,11.351846399622055
Defect_L12_B85_el2155_H4_W4.npy,-272.2082,4775.481220000001,-423.9214485,80.90529489999994,0.004077790714246041,11.66604240511518
Defect_L12_B86_el2159_H4_W4.npy,-272.21049999999997,4775.4741,-438.81840334000003,92.46205000000009,0.004526825298949648,12.118582686468743
Defect_L12_B87_el2163_H4_W4.npy,-272.16060000000004,4775.35378,-439.5733566000001,94.5303535000005,0.0003841328248094607,12.135893391989006
Defect_L12_B88_el2167_H4_W4.npy,-272.14860000000004,4775.31924,-432.21353610000006,92.53898570000047,-0.0012562347041165393,11.894930008271375
Defect_L12_B89_el2171_H4_W4.npy,-272.1431,4775.27565,-426.91485377000004,94.97341799999981,-0.0007211597473328237,11.753708115404445
Defect_L12_B8_el143_H4_W4.npy,-272.161,4775.42888,-465.4335410000001,105.14281830000004,-0.001752427735605202,12.87064995218209
Defect_L12_B90_el2175_H4_W4.npy,-272.1349,4775.230689999999,-421.01681069999995,107.97216100000037,0.004869238320119414,11.637589552823938
Defect_L12_B91_el2179_H4_W4.npy,-272.12960000000004,4775.187809999999,-400.579919,183.00701000000026,0.014100084572373085,11.203563069722186
Defect_L12_B92_el2467_H4_W4.npy,-272.1331,4775.48401,-359.345967,163.26829999999973,-0.03304393090240319,10.175252445049829
Defect_L12_B93_el2471_H4_W4.npy,-272.1225,4775.59028,-393.4234675,105.47660499999984,-0.018349982834003683,11.047803947992147
Defect_L12_B94_el2475_H4_W4.npy,-272.1269,4775.74613,-420.86641106,109.96861630000035,0.011401391242594506,11.794413922739599
Defect_L12_B95_el2479_H4_W4.npy,-272.2264,4775.755480000001,-452.6261721000001,116.6628955999995,0.05564935186818288,12.653834280725368
Defect_L12_B96_el2499_H4_W4.npy,-272.1013,4775.26667,-451.0009888000004,90.9892519999994,0.014912553005020963,12.407276566676549
Defect_L12_B97_el2503_H4_W4.npy,-272.11690000000004,4775.3198,-415.49793520000003,89.43176799999992,-0.011122764031215695,11.284793152570229
Defect_L12_B98_el2507_H4_W4.npy,-272.1248,4775.301270000001,-400.23138184000004,85.10973549999972,-0.028155124867200464,10.899108996708025
Defect_L12_B99_el2511_H4_W4.npy,-272.121,4775.23787,-393.1755037999999,94.75229600000011,-0.03166376048077089,10.77467018789936
Defect_L12_B9_el147_H4_W4.npy,-272.16020000000003,4775.4185800000005,-454.15955800000006,102.79776360000005,-0.0028301970980701002,12.556934793924558
Defect_L13_B100_el2515_H4_W4.npy,-272.12629999999996,4775.25967,-440.3117689999999,196.02148000000034,-0.023730066188998478,12.03477808102529
Defect_L13_B101_el2803_H4_W4.npy,-272.1496,4775.48472,-327.81845420000013,154.3393799999999,-0.12866713814340183,9.048333787921486
Defect_L13_B102_el2807_H4_W4.npy,-272.13820000000004,4775.573960000001,-325.7755055,89.13115800000014,-0.14132634833653912,8.930562681606387
Defect_L13_B103_el2811_H4_W4.npy,-272.1321,4775.68054,-298.4629032199998,78.59267380000006,-0.1448625370302354,8.317428079763692
Defect_L13_B104_el2815_H4_W4.npy,-272.18319999999994,4775.7572,-271.0346352,77.98410960000001,-0.10359909850293351,7.593938205076297
Defect_L13_B105_el2835_H4_W4.npy,-272.023,4775.5878999999995,-1983.5675999999999,104.78505900000027,0.020701802888365924,17.937794549834805
Defect_L13_B106_el2839_H4_W4.npy,-272.1012,4775.6392,-2051.6457,77.16844300000002,-0.21329428102478856,18.887289812956855
Defect_L13_B107_el2843_H4_W4.npy,-272.1436,4775.53882,-2054.6592,72.88298680000025,-0.2697307342283545,19.410088419199607
Defect_L13_B108_el2847_H4_W4.npy,-272.1493,4775.4202000000005,-2055.406,88.57428500000015,-0.27361897561530235,19.789072074471306
Defect_L13_B109_el2851_H4_W4.npy,-272.1404,4775.30486,-352.82972330000007,161.1451999999997,-0.1152230398235339,9.668001550901481
Defect_L13_B10_el151_H4_W4.npy,-272.1596,4775.40824,-494.67499799999996,103.76919799999996,-0.0034566680431208953,13.386500386024409
Defect_L13_B110_el3139_H4_W4.npy,-272.1475,4775.59561,-387.30345899999975,169.94257000000016,-0.08207739337570091,10.53970241335181
Defect_L13_B111_el3143_H4_W4.npy,-272.1585,4775.606360000001,-389.8534940000002,92.97705800000017,-0.08047367524624162,10.493532034645186
Defect_L13_B112_el3147_H4_W4.npy,-272.1685,4775.457359999999,-375.5229866000002,97.26580189999981,-0.045046072417912086,10.214987697761664
Defect_L13_B113_el3151_H4_W4.npy,-272.27520000000004,4774.87282,-362.14332463000005,118.92897908999998,0.07141558721608754,10.168054356609582
Defect_L13_B114_el3171_H4_W4.npy,-272.4028,4774.72536,-491.17865889999985,154.62147249999998,0.4166035799180308,13.933236124980755
Defect_L13_B115_el3175_H4_W4.npy,-272.2108,4774.6614,-402.40010024000003,117.24283820000028,0.08290424984304247,11.643836543151375
Defect_L13_B116_el3179_H4_W4.npy,-272.1571,4774.86909,-377.28215552999995,100.0974842999999,-0.058859837502903085,10.637037133982092
Defect_L13_B117_el3183_H4_W4.npy,-272.15130000000005,4775.07331,-369.4452255000001,99.2399039999998,-0.10431060920667164,10.18934908801506
Defect_L13_B118_el3187_H4_W4.npy,-272.1556,4775.18355,-350.3427069999998,166.62411999999995,-0.11274670156351357,9.693636715733117
Defect_L13_B119_el3475_H4_W4.npy,-272.1496,4775.935549999999,-449.3892430000001,197.60229000000004,-0.01119195803242102,12.277741905365728
Defect_L13_B11_el155_H4_W4.npy,-272.15799999999996,4775.40769,-480.52892199999997,101.47969219999959,-0.0016487712382222599,12.980969532715159
Defect_L13_B120_el3479_H4_W4.npy,-272.12919999999997,4775.98412,-471.4337492999998,112.32431300000007,-0.017188650220550307,12.683036573069527
Defect_L13_B121_el3483_H4_W4.npy,-272.1175,4775.96732,-480.59613631,104.97589820000007,-0.01274666610666745,12.867949264518524
Defect_L13_B122_el3487_H4_W4.npy,-272.3426,4775.61566,-490.7285105000001,105.06741800000009,-0.0005156252776652168,13.139993649539731
Defect_L13_B123_el3491_H4_W4.npy,-272.5147,4774.10712,-507.4221420000001,101.57674000000043,0.004827153587168594,13.6801986117525
Defect_L13_B124_el3495_H4_W4.npy,-271.9411,4776.65869,-528.3382555999999,100.34153620000006,0.0296168575332896,14.211646119036132
Defect_L13_B125_el3499_H4_W4.npy,-272.3309,4774.68516,-522.9633937899998,96.21128739999995,0.07004035368710362,14.243765888207902
Defect_L13_B126_el3503_H4_W4.npy,-272.1052,4773.95614,-530.1421232,101.25411650000024,0.04807202077089486,14.37800440326184
Defect_L13_B127_el3507_H4_W4.npy,-272.0677,4774.7054800000005,-530.3658719,110.28297670000006,0.02457918271516884,14.479354297299093
Defect_L13_B128_el3511_H4_W4.npy,-272.0861,4774.76509,-517.6180563000003,113.8219780999998,0.03024514718558202,14.054940922438464
Defect_L13_B129_el3515_H4_W4.npy,-272.10760000000005,4774.913549999999,-495.2322965999997,110.68747320000011,0.003368070046303107,13.414305172892062
Defect_L13_B12_el159_H4_W4.npy,-272.1573,4775.39712,-464.52718000000027,105.02845200000002,0.005264642057020403,12.531435894541751
