Layer Number,Block Number,Block Elements
6,1,8711,8712,8739,8740
6,2,8767,8768,8795,8796
6,3,8823,8824,8851,8852
6,4,8879,8880,8907,8908
6,5,8935,8936,8963,8964
6,6,8991,8992,9019,9020
6,7,9047,9048,9075,9076
6,8,9103,9104,9131,9132
6,9,9159,9160,9187,9188
6,10,9215,9216,9243,9244
6,11,9271,9272,9299,9300
6,12,9327,9328,9355,9356
6,13,9383,9384,9411,9412
6,14,9439,9440,9467,9468
6,15,9495,9496,9523,9524
6,16,9551,9552,9579,9580
6,17,9607,9608,9635,9636
6,18,9663,9664,9691,9692
6,19,9719,9720,9747,9748
6,20,9775,9776,9803,9804
6,21,9831,9832,9859,9860
6,22,9887,9888,9915,9916
6,23,9943,9944,9971,9972
6,24,9999,10000,10027,10028
6,25,10055,10056,10083,10084
6,26,10111,10112,10139,10140
6,27,10167,10168,10195,10196
6,28,10223,10224,10251,10252
6,29,10279,10280,10307,10308
6,30,10335,10336,10363,10364
6,31,10391,10392,10419,10420
6,32,8713,8714,8741,8742
6,33,8769,8770,8797,8798
6,34,8825,8826,8853,8854
6,35,8881,8882,8909,8910
6,36,8937,8938,8965,8966
6,37,8993,8994,9021,9022
6,38,9049,9050,9077,9078
6,39,9105,9106,9133,9134
6,40,9161,9162,9189,9190
6,41,9217,9218,9245,9246
6,42,9273,9274,9301,9302
6,43,9329,9330,9357,9358
6,44,9385,9386,9413,9414
6,45,9441,9442,9469,9470
6,46,9497,9498,9525,9526
6,47,9553,9554,9581,9582
6,48,9609,9610,9637,9638
6,49,9665,9666,9693,9694
6,50,9721,9722,9749,9750
6,51,9777,9778,9805,9806
6,52,9833,9834,9861,9862
6,53,9889,9890,9917,9918
6,54,9945,9946,9973,9974
6,55,10001,10002,10029,10030
6,56,10057,10058,10085,10086
6,57,10113,10114,10141,10142
6,58,10169,10170,10197,10198
6,59,10225,10226,10253,10254
6,60,10281,10282,10309,10310
6,61,10337,10338,10365,10366
6,62,10393,10394,10421,10422
6,63,8715,8716,8743,8744
6,64,8771,8772,8799,8800
6,65,8827,8828,8855,8856
6,66,8883,8884,8911,8912
6,67,8939,8940,8967,8968
6,68,8995,8996,9023,9024
6,69,9051,9052,9079,9080
6,70,9107,9108,9135,9136
6,71,9163,9164,9191,9192
6,72,9219,9220,9247,9248
6,73,9275,9276,9303,9304
6,74,9331,9332,9359,9360
6,75,9387,9388,9415,9416
6,76,9443,9444,9471,9472
6,77,9499,9500,9527,9528
6,78,9555,9556,9583,9584
6,79,9611,9612,9639,9640
6,80,9667,9668,9695,9696
6,81,9723,9724,9751,9752
6,82,9779,9780,9807,9808
6,83,9835,9836,9863,9864
6,84,9891,9892,9919,9920
6,85,9947,9948,9975,9976
6,86,10003,10004,10031,10032
6,87,10059,10060,10087,10088
6,88,10115,10116,10143,10144
6,89,10171,10172,10199,10200
6,90,10227,10228,10255,10256
6,91,10283,10284,10311,10312
6,92,10339,10340,10367,10368
6,93,10395,10396,10423,10424
6,94,8717,8718,8745,8746
6,95,8773,8774,8801,8802
6,96,8829,8830,8857,8858
6,97,8885,8886,8913,8914
6,98,8941,8942,8969,8970
6,99,8997,8998,9025,9026
6,100,9053,9054,9081,9082
6,101,9109,9110,9137,9138
6,102,9165,9166,9193,9194
6,103,9221,9222,9249,9250
6,104,9277,9278,9305,9306
6,105,9333,9334,9361,9362
6,106,9389,9390,9417,9418
6,107,9445,9446,9473,9474
6,108,9501,9502,9529,9530
6,109,9557,9558,9585,9586
6,110,9613,9614,9641,9642
6,111,9669,9670,9697,9698
6,112,9725,9726,9753,9754
6,113,9781,9782,9809,9810
6,114,9837,9838,9865,9866
6,115,9893,9894,9921,9922
6,116,9949,9950,9977,9978
6,117,10005,10006,10033,10034
6,118,10061,10062,10089,10090
6,119,10117,10118,10145,10146
6,120,10173,10174,10201,10202
6,121,10229,10230,10257,10258
6,122,10285,10286,10313,10314
6,123,10341,10342,10369,10370
6,124,10397,10398,10425,10426
6,125,8719,8720,8747,8748
6,126,8775,8776,8803,8804
6,127,8831,8832,8859,8860
6,128,8887,8888,8915,8916
6,129,8943,8944,8971,8972
6,130,8999,9000,9027,9028
6,131,9055,9056,9083,9084
6,132,9111,9112,9139,9140
6,133,9167,9168,9195,9196
6,134,9223,9224,9251,9252
6,135,9279,9280,9307,9308
6,136,9335,9336,9363,9364
6,137,9391,9392,9419,9420
6,138,9447,9448,9475,9476
6,139,9503,9504,9531,9532
6,140,9559,9560,9587,9588
6,141,9615,9616,9643,9644
6,142,9671,9672,9699,9700
6,143,9727,9728,9755,9756
6,144,9783,9784,9811,9812
6,145,9839,9840,9867,9868
6,146,9895,9896,9923,9924
6,147,9951,9952,9979,9980
6,148,10007,10008,10035,10036
6,149,10063,10064,10091,10092
6,150,10119,10120,10147,10148
6,151,10175,10176,10203,10204
6,152,10231,10232,10259,10260
6,153,10287,10288,10315,10316
6,154,10343,10344,10371,10372
6,155,10399,10400,10427,10428
6,156,8721,8722,8749,8750
6,157,8777,8778,8805,8806
6,158,8833,8834,8861,8862
6,159,8889,8890,8917,8918
6,160,8945,8946,8973,8974
6,161,9001,9002,9029,9030
6,162,9057,9058,9085,9086
6,163,9113,9114,9141,9142
6,164,9169,9170,9197,9198
6,165,9225,9226,9253,9254
6,166,9281,9282,9309,9310
6,167,9337,9338,9365,9366
6,168,9393,9394,9421,9422
6,169,9449,9450,9477,9478
6,170,9505,9506,9533,9534
6,171,9561,9562,9589,9590
6,172,9617,9618,9645,9646
6,173,9673,9674,9701,9702
6,174,9729,9730,9757,9758
6,175,9785,9786,9813,9814
6,176,9841,9842,9869,9870
6,177,9897,9898,9925,9926
6,178,9953,9954,9981,9982
6,179,10009,10010,10037,10038
6,180,10065,10066,10093,10094
6,181,10121,10122,10149,10150
6,182,10177,10178,10205,10206
6,183,10233,10234,10261,10262
6,184,10289,10290,10317,10318
6,185,10345,10346,10373,10374
6,186,10401,10402,10429,10430
6,187,8723,8724,8751,8752
