nohup: ignoring input
Using device: NVIDIA GeForce RTX 3090
Using device: NVIDIA GeForce RTX 3090
Rank: 0, World Size: 4, Master Addr: 127.0.0.1, Master Port: 12355
Using device: NVIDIA GeForce RTX 3090
Using device: NVIDIA GeForce RTX 3090
Rank 0 using device: cuda:0
Rank 2 using device: cuda:2
Rank 3 using device: cuda:3
Rank 1 using device: cuda:1
Total valid pairs: 1620
Total valid pairs: 1620
Total valid pairs: 1620
Total valid pairs: 1620
Starting Fold 1
Fold 1, Epoch 123, Train Loss: 0.0319, Val Loss: 0.0314, Val Acc: 0.2483
Fold 1, Epoch 124, Train Loss: 0.0318, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 125, Train Loss: 0.0316, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 126, Train Loss: 0.0317, Val Loss: 0.0313, Val Acc: 0.2483
Fold 1, Epoch 127, Train Loss: 0.0316, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 128, Train Loss: 0.0316, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 129, Train Loss: 0.0315, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 130, Train Loss: 0.0316, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 131, Train Loss: 0.0318, Val Loss: 0.0314, Val Acc: 0.2483
Fold 1, Epoch 132, Train Loss: 0.0317, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 133, Train Loss: 0.0324, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 134, Train Loss: 0.0318, Val Loss: 0.0317, Val Acc: 0.2483
Fold 1, Epoch 135, Train Loss: 0.0317, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 136, Train Loss: 0.0315, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 137, Train Loss: 0.0314, Val Loss: 0.0310, Val Acc: 0.2483
Fold 1, Epoch 138, Train Loss: 0.0316, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 139, Train Loss: 0.0315, Val Loss: 0.0314, Val Acc: 0.2483
Fold 1, Epoch 140, Train Loss: 0.0317, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 141, Train Loss: 0.0324, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 142, Train Loss: 0.0322, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 143, Train Loss: 0.0315, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 144, Train Loss: 0.0315, Val Loss: 0.0312, Val Acc: 0.2483
Fold 1, Epoch 145, Train Loss: 0.0319, Val Loss: 0.0314, Val Acc: 0.2483
Fold 1, Epoch 146, Train Loss: 0.0315, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 147, Train Loss: 0.0315, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 148, Train Loss: 0.0313, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 149, Train Loss: 0.0313, Val Loss: 0.0308, Val Acc: 0.2483
Fold 1, Epoch 150, Train Loss: 0.0313, Val Loss: 0.0309, Val Acc: 0.2483
Fold 1, Epoch 151, Train Loss: 0.0314, Val Loss: 0.0311, Val Acc: 0.2483
Fold 1, Epoch 152, Train Loss: 0.0314, Val Loss: 0.0309, Val Acc: 0.2483
