Filename,Accuracy,Class Distribution
Defect_L16_B314_el4191_H2_W2.npy,0.999282742791565,"13930,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,2,0,0"
Defect_L10_B339_el4823_H2_W2.npy,0.9993544685124085,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L18_B89_el4189_H8_W8.npy,0.9923253478697461,"13830,5,0,0,0,0,0,1,0,0,62,9,0,0,0,4,22,7,2"
Defect_L7_B74_el1827_H4_W4.npy,0.9977047769330082,"13910,13,0,2,0,1,0,0,1,8,3,1,0,0,0,0,1,0,2"
Defect_L18_B439_el6187_H2_W2.npy,0.9993544685124085,"13929,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,4,0"
Defect_L11_B55_el791_H2_W2.npy,0.9999282742791565,"13934,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0"
Defect_L7_B35_el819_H4_W4.npy,0.9977765026538516,"13911,12,0,2,3,1,0,0,0,8,2,1,0,0,0,1,0,0,1"
Defect_L9_B352_el4863_H2_W2.npy,0.9993544685124085,"13938,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0"
Defect_L6_B210_el6175_H4_W4.npy,0.9984937598622866,"13915,1,0,5,1,6,2,0,0,12,0,0,0,0,0,0,0,0,0"
Defect_L5_B18_el149_H2_W2.npy,0.9993544685124085,"13932,2,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0"
Defect_L14_B431_el6171_H2_W2.npy,0.9991392913498781,"13930,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,2,0"
Defect_L5_B106_el1461_H2_W2.npy,0.9994261942332521,"13931,3,0,0,3,0,0,0,1,2,2,0,0,0,0,0,0,0,0"
Defect_L3_B280_el3825_H2_W2.npy,0.9990675656290345,"13929,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0"
Defect_L16_B21_el829_H8_W8.npy,0.9940467651699899,"13848,2,0,0,0,0,0,0,0,0,39,24,0,0,0,11,17,1,0"
Defect_L6_B142_el1817_H2_W2.npy,0.9993544685124085,"13931,1,0,1,0,2,0,0,0,4,2,0,0,0,0,0,1,0,0"
Defect_L11_B358_el5159_H2_W2.npy,0.9997848228374695,"13934,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0"
Defect_L5_B396_el5533_H2_W2.npy,0.9992110170707216,"13931,3,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0"
Defect_L18_B102_el2807_H4_W4.npy,0.9978482283746951,"13910,12,0,2,0,0,0,0,0,0,9,1,0,0,0,2,4,2,0"
Defect_L6_B306_el4161_H2_W2.npy,0.9989241141873476,"13926,2,0,4,0,1,0,0,1,7,0,0,0,0,0,1,0,0,0"
Defect_L16_B58_el1479_H4_W4.npy,0.9981351312580692,"13910,0,0,0,0,0,0,0,0,0,17,1,0,0,0,6,8,0,0"
Defect_L2_B110_el1469_H2_W2.npy,0.9996413713957826,"13929,9,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0"
Defect_L5_B45_el2145_H8_W8.npy,0.9936881365657725,"13848,9,0,6,6,28,1,0,11,25,1,0,0,0,0,6,1,0,0"
Defect_L10_B192_el5535_H4_W4.npy,0.9987806627456606,"13915,0,0,0,0,10,0,0,0,12,5,0,0,0,0,0,0,0,0"
Defect_L3_B149_el4179_H4_W4.npy,0.9974178740496342,"13908,17,0,1,2,1,0,0,1,8,2,0,0,0,0,0,0,0,2"
Defect_L12_B100_el4854_H8_W8.npy,0.9928274279156506,"13837,1,0,0,0,0,0,0,0,0,77,13,0,0,0,3,11,0,0"
Defect_L16_B409_el5843_H2_W2.npy,0.9993544685124085,"13931,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,3,1,0"
Defect_L17_B39_el1816_H8_W8.npy,0.9929708793573375,"13834,14,0,0,0,0,0,0,0,0,29,3,0,0,0,2,10,5,45"
Defect_L6_B48_H4_W8.npy,0.9966288911203558,"13888,1,0,1,2,8,0,0,2,25,14,0,0,0,0,1,0,0,0"
Defect_L9_B36_el469_H2_W2.npy,0.999282742791565,"13932,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0"
Defect_L16_B23_el159_H2_W2.npy,0.999282742791565,"13932,2,0,1,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0"
Defect_L10_B70_el3475_H8_W8.npy,0.9956247310285469,"13853,0,0,0,0,26,0,0,0,47,16,0,0,0,0,0,0,0,0"
Defect_L17_B349_el4857_H2_W2.npy,0.999282742791565,"13934,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0"
Defect_L3_B30_el1466_H8_W8.npy,0.993042605078181,"13843,42,2,3,0,2,0,0,0,13,5,2,0,0,0,0,4,0,26"
Defect_L16_B413_el5851_H2_W2.npy,0.9993544685124085,"13931,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,3,1,0"
Defect_L16_B8_el143_H4_W4.npy,0.9982068569789126,"13914,5,0,2,0,6,1,0,3,2,6,0,0,0,0,3,0,0,0"
Defect_L19_B10_el465_H8_W8.npy,0.9951226509826424,"13844,35,1,3,0,3,0,0,0,0,17,2,0,0,0,2,4,1,30"
Defect_L12_B9_el147_H4_W4.npy,0.9979916798163821,"13914,8,0,1,0,4,0,0,0,5,7,0,0,0,0,2,1,0,0"
Defect_L2_B258_el3497_H2_W2.npy,0.9994979199540955,"13926,10,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0"
Defect_L5_B6_el150_H8_W8.npy,0.993472959403242,"13848,1,0,9,4,27,4,0,0,44,5,0,0,0,0,0,0,0,0"
Defect_L4_B234_el3151_H2_W2.npy,0.9992110170707216,"13931,4,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0"
Defect_L16_B105_el2835_H4_W4.npy,0.9977047769330082,"13924,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0"
Defect_L7_B156_el1845_H2_W2.npy,0.9992110170707216,"13931,3,0,1,1,0,0,0,1,2,2,0,0,0,0,1,0,0,0"
Defect_L15_B413_el5851_H2_W2.npy,0.9992110170707216,"13931,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0"
Defect_L10_B112_el5512_H8_W8.npy,0.9951943767034859,"13850,0,0,0,0,28,3,0,4,39,18,0,0,0,0,0,0,0,0"
Defect_L11_B229_el3141_H2_W2.npy,0.9997848228374695,"13936,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0"
Defect_L7_B354_el4867_H2_W2.npy,0.9993544685124085,"13934,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0"
