Filename,Accuracy,Class Distribution
Defect_L16_B314_el4191_H2_W2.npy,0.00043035432506096684,"0,0,0,34,56,0,3,166,41,13288,174,0,0,17,4,12,32,0,115"
Defect_L10_B339_el4823_H2_W2.npy,7.172572084349448e-05,"0,0,0,0,70,0,0,334,0,13246,230,0,0,4,3,11,0,0,44"
Defect_L18_B89_el4189_H8_W8.npy,0.0007172572084349448,"8,0,0,160,486,1,13,74,29,11914,391,8,0,48,78,55,41,9,627"
Defect_L7_B74_el1827_H4_W4.npy,0.006813943480131975,"95,2,0,1,109,13,0,342,10,13044,225,4,3,17,4,8,5,1,59"
Defect_L18_B439_el6187_H2_W2.npy,0.0005020800459044613,"0,5,0,3,136,0,0,337,0,13250,141,0,0,3,3,17,1,10,36"
Defect_L11_B55_el791_H2_W2.npy,0.032491751542103,"453,2,0,0,33,0,0,338,10,12886,151,0,0,3,8,11,0,0,47"
Defect_L7_B35_el819_H4_W4.npy,0.07516855544398221,"1048,5,0,0,36,12,0,336,6,12192,182,6,3,19,2,3,0,2,90"
Defect_L9_B352_el4863_H2_W2.npy,0.0,"0,0,0,1,77,0,0,281,10,13314,165,0,0,19,5,10,30,0,30"
Defect_L6_B210_el6175_H4_W4.npy,0.0005738057667479559,"4,5,0,0,106,6,0,340,3,13209,209,4,0,1,7,19,1,0,28"
Defect_L5_B18_el149_H2_W2.npy,0.04274852962272271,"596,1,0,0,15,7,0,335,6,12801,148,1,0,4,0,3,0,0,25"
Defect_L14_B431_el6171_H2_W2.npy,0.00028690288337397793,"0,0,0,0,108,4,0,338,0,13279,159,1,0,8,2,19,1,0,23"
Defect_L5_B106_el1461_H2_W2.npy,0.00896571510543681,"125,0,0,0,21,8,0,334,2,13266,148,0,0,4,4,10,0,0,20"
Defect_L3_B280_el3825_H2_W2.npy,0.0,"0,5,0,6,178,0,0,360,26,12939,234,0,0,4,10,19,8,11,142"
Defect_L16_B21_el829_H8_W8.npy,0.0752402811648257,"1017,9,0,0,34,29,0,337,4,12162,217,2,0,2,1,35,3,7,83"
Defect_L6_B142_el1817_H2_W2.npy,0.003012480275426768,"40,0,0,1,32,4,0,334,6,13332,156,0,0,4,10,7,0,0,16"
Defect_L11_B358_el5159_H2_W2.npy,0.0,"0,0,0,6,108,0,0,339,4,13081,253,1,0,4,3,12,4,0,127"
Defect_L5_B396_el5533_H2_W2.npy,0.0,"0,0,0,0,72,3,0,328,2,13318,167,0,0,10,3,23,0,0,16"
Defect_L18_B102_el2807_H4_W4.npy,0.00021517716253048342,"3,2,0,7,265,3,1,355,24,12821,234,7,0,10,30,36,10,1,133"
Defect_L6_B306_el4161_H2_W2.npy,0.0,"0,1,0,6,85,1,0,363,5,13121,217,4,0,3,11,21,1,0,103"
