Layer Number,Block Number,Block Elements
15,1,26071,26072,26073,26099,26100,26101,26127,26128,26129
15,2,26155,26156,26157,26183,26184,26185,26211,26212,26213
15,3,26239,26240,26241,26267,26268,26269,26295,26296,26297
15,4,26323,26324,26325,26351,26352,26353,26379,26380,26381
15,5,26407,26408,26409,26435,26436,26437,26463,26464,26465
15,6,26491,26492,26493,26519,26520,26521,26547,26548,26549
15,7,26575,26576,26577,26603,26604,26605,26631,26632,26633
15,8,26659,26660,26661,26687,26688,26689,26715,26716,26717
15,9,26743,26744,26745,26771,26772,26773,26799,26800,26801
15,10,26827,26828,26829,26855,26856,26857,26883,26884,26885
15,11,26911,26912,26913,26939,26940,26941,26967,26968,26969
15,12,26995,26996,26997,27023,27024,27025,27051,27052,27053
15,13,27079,27080,27081,27107,27108,27109,27135,27136,27137
15,14,27163,27164,27165,27191,27192,27193,27219,27220,27221
15,15,27247,27248,27249,27275,27276,27277,27303,27304,27305
15,16,27331,27332,27333,27359,27360,27361,27387,27388,27389
15,17,27415,27416,27417,27443,27444,27445,27471,27472,27473
15,18,27499,27500,27501,27527,27528,27529,27555,27556,27557
15,19,27583,27584,27585,27611,27612,27613,27639,27640,27641
15,20,27667,27668,27669,27695,27696,27697,27723,27724,27725
15,21,26074,26075,26076,26102,26103,26104,26130,26131,26132
15,22,26158,26159,26160,26186,26187,26188,26214,26215,26216
15,23,26242,26243,26244,26270,26271,26272,26298,26299,26300
15,24,26326,26327,26328,26354,26355,26356,26382,26383,26384
15,25,26410,26411,26412,26438,26439,26440,26466,26467,26468
15,26,26494,26495,26496,26522,26523,26524,26550,26551,26552
15,27,26578,26579,26580,26606,26607,26608,26634,26635,26636
15,28,26662,26663,26664,26690,26691,26692,26718,26719,26720
15,29,26746,26747,26748,26774,26775,26776,26802,26803,26804
15,30,26830,26831,26832,26858,26859,26860,26886,26887,26888
15,31,26914,26915,26916,26942,26943,26944,26970,26971,26972
15,32,26998,26999,27000,27026,27027,27028,27054,27055,27056
15,33,27082,27083,27084,27110,27111,27112,27138,27139,27140
15,34,27166,27167,27168,27194,27195,27196,27222,27223,27224
15,35,27250,27251,27252,27278,27279,27280,27306,27307,27308
15,36,27334,27335,27336,27362,27363,27364,27390,27391,27392
15,37,27418,27419,27420,27446,27447,27448,27474,27475,27476
15,38,27502,27503,27504,27530,27531,27532,27558,27559,27560
15,39,27586,27587,27588,27614,27615,27616,27642,27643,27644
15,40,27670,27671,27672,27698,27699,27700,27726,27727,27728
15,41,26077,26078,26079,26105,26106,26107,26133,26134,26135
15,42,26161,26162,26163,26189,26190,26191,26217,26218,26219
15,43,26245,26246,26247,26273,26274,26275,26301,26302,26303
15,44,26329,26330,26331,26357,26358,26359,26385,26386,26387
15,45,26413,26414,26415,26441,26442,26443,26469,26470,26471
15,46,26497,26498,26499,26525,26526,26527,26553,26554,26555
15,47,26581,26582,26583,26609,26610,26611,26637,26638,26639
15,48,26665,26666,26667,26693,26694,26695,26721,26722,26723
15,49,26749,26750,26751,26777,26778,26779,26805,26806,26807
15,50,26833,26834,26835,26861,26862,26863,26889,26890,26891
15,51,26917,26918,26919,26945,26946,26947,26973,26974,26975
15,52,27001,27002,27003,27029,27030,27031,27057,27058,27059
15,53,27085,27086,27087,27113,27114,27115,27141,27142,27143
15,54,27169,27170,27171,27197,27198,27199,27225,27226,27227
15,55,27253,27254,27255,27281,27282,27283,27309,27310,27311
15,56,27337,27338,27339,27365,27366,27367,27393,27394,27395
15,57,27421,27422,27423,27449,27450,27451,27477,27478,27479
15,58,27505,27506,27507,27533,27534,27535,27561,27562,27563
15,59,27589,27590,27591,27617,27618,27619,27645,27646,27647
15,60,27673,27674,27675,27701,27702,27703,27729,27730,27731
15,61,26080,26081,26082,26108,26109,26110,26136,26137,26138
15,62,26164,26165,26166,26192,26193,26194,26220,26221,26222
15,63,26248,26249,26250,26276,26277,26278,26304,26305,26306
15,64,26332,26333,26334,26360,26361,26362,26388,26389,26390
