Layer Number,Block Number,Block Elements
17,1,29543,29544,29571,29572
17,2,29599,29600,29627,29628
17,3,29655,29656,29683,29684
17,4,29711,29712,29739,29740
17,5,29767,29768,29795,29796
17,6,29823,29824,29851,29852
17,7,29879,29880,29907,29908
17,8,29935,29936,29963,29964
17,9,29991,29992,30019,30020
17,10,30047,30048,30075,30076
17,11,30103,30104,30131,30132
17,12,30159,30160,30187,30188
17,13,30215,30216,30243,30244
17,14,30271,30272,30299,30300
17,15,30327,30328,30355,30356
17,16,30383,30384,30411,30412
17,17,30439,30440,30467,30468
17,18,30495,30496,30523,30524
17,19,30551,30552,30579,30580
17,20,30607,30608,30635,30636
17,21,30663,30664,30691,30692
17,22,30719,30720,30747,30748
17,23,30775,30776,30803,30804
17,24,30831,30832,30859,30860
17,25,30887,30888,30915,30916
17,26,30943,30944,30971,30972
17,27,30999,31000,31027,31028
17,28,31055,31056,31083,31084
17,29,31111,31112,31139,31140
17,30,31167,31168,31195,31196
17,31,31223,31224,31251,31252
17,32,29545,29546,29573,29574
17,33,29601,29602,29629,29630
17,34,29657,29658,29685,29686
17,35,29713,29714,29741,29742
17,36,29769,29770,29797,29798
17,37,29825,29826,29853,29854
17,38,29881,29882,29909,29910
17,39,29937,29938,29965,29966
17,40,29993,29994,30021,30022
17,41,30049,30050,30077,30078
17,42,30105,30106,30133,30134
17,43,30161,30162,30189,30190
17,44,30217,30218,30245,30246
17,45,30273,30274,30301,30302
17,46,30329,30330,30357,30358
17,47,30385,30386,30413,30414
17,48,30441,30442,30469,30470
17,49,30497,30498,30525,30526
17,50,30553,30554,30581,30582
17,51,30609,30610,30637,30638
17,52,30665,30666,30693,30694
17,53,30721,30722,30749,30750
17,54,30777,30778,30805,30806
17,55,30833,30834,30861,30862
17,56,30889,30890,30917,30918
17,57,30945,30946,30973,30974
17,58,31001,31002,31029,31030
17,59,31057,31058,31085,31086
17,60,31113,31114,31141,31142
17,61,31169,31170,31197,31198
17,62,31225,31226,31253,31254
17,63,29547,29548,29575,29576
17,64,29603,29604,29631,29632
17,65,29659,29660,29687,29688
