Filename,Accuracy,Class Distribution
Defect_L16_B314_el4191_H2_W2.npy,0.0,"0,0,33,0,3,0,0,4701,9203,0,0,0,0,2,0,0,0,0,0"
Defect_L10_B339_el4823_H2_W2.npy,0.0,"0,1,47,0,3,1,0,4742,9139,0,0,1,0,5,0,0,0,0,3"
Defect_L18_B89_el4189_H8_W8.npy,0.0,"0,0,165,0,3,0,0,4751,9003,0,0,0,0,14,0,0,1,0,5"
Defect_L7_B74_el1827_H4_W4.npy,0.00021517716253048342,"0,1,73,0,3,1,0,4872,8983,0,0,1,0,5,0,0,0,0,3"
Defect_L18_B439_el6187_H2_W2.npy,0.0,"0,0,40,0,3,0,0,4736,9157,0,0,0,0,4,0,0,0,0,2"
Defect_L11_B55_el791_H2_W2.npy,0.00014345144168698896,"0,2,62,0,3,1,0,3886,9976,1,0,1,0,6,0,0,0,1,3"
Defect_L7_B35_el819_H4_W4.npy,0.0,"0,0,657,0,3,2,0,4697,8511,0,0,0,0,61,0,3,0,5,3"
Defect_L9_B352_el4863_H2_W2.npy,0.0003586286042174724,"0,0,43,0,2,0,0,4261,9628,0,0,0,0,5,0,0,1,0,2"
Defect_L6_B210_el6175_H4_W4.npy,0.0009324343709654282,"0,0,919,1,7,2,0,2170,10745,1,0,0,0,69,0,13,2,3,10"
Defect_L5_B18_el149_H2_W2.npy,0.0,"0,0,374,0,4,0,0,3830,9704,1,0,0,0,18,0,0,2,2,7"
Defect_L14_B431_el6171_H2_W2.npy,0.0,"0,0,203,0,1,0,0,4615,9117,0,0,0,0,5,0,0,0,1,0"
Defect_L5_B106_el1461_H2_W2.npy,0.0,"0,0,19,0,0,0,0,4606,9317,0,0,0,0,0,0,0,0,0,0"
Defect_L3_B280_el3825_H2_W2.npy,0.00028690288337397793,"0,0,428,0,5,0,0,4033,9441,1,0,0,0,18,0,0,2,5,9"
Defect_L16_B21_el829_H8_W8.npy,0.0,"0,0,33,0,2,0,0,4567,9333,0,0,0,0,4,0,0,1,0,2"
Defect_L6_B142_el1817_H2_W2.npy,0.0,"0,0,56,0,1,0,0,4175,9701,0,0,0,0,6,0,0,1,0,2"
