Filename,Accuracy,Class Distribution
Defect_L7_B440_el6189_H2_W2.npy,0.9574666475398078,"13347,37,15,0,124,56,2,0,49,296,16,0,0,0,0,0,0,0,0"
NoiseDefectFree_000553.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003145.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L7_B70_el1811_H4_W4.npy,0.9187347582843207,"12804,168,4,9,166,282,5,0,172,198,115,0,0,0,1,9,0,0,9"
NoiseDefectFree_002057.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_001926.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000635.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L6_B346_el4851_H2_W2.npy,0.9916080906613112,"13820,12,5,0,17,29,0,0,14,45,0,0,0,0,0,0,0,0,0"
Defect_L12_B252_el3485_H2_W2.npy,0.9622005451154784,"13415,0,0,0,3,14,0,0,5,47,286,0,0,0,91,16,0,0,65"
Defect_L8_B414_el5853_H2_W2.npy,0.9492899153636494,"13235,44,17,0,136,79,0,0,55,287,88,0,0,0,1,0,0,0,0"
NoiseDefectFree_000106.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003042.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_001710.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000090.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L17_B8_el143_H4_W4.npy,0.9309281308277149,"12973,62,0,0,6,7,0,0,5,103,414,0,0,5,290,7,7,0,63"
NoiseDefectFree_003175.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000918.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L16_B55_el2502_H8_W8.npy,0.8234112752833166,"11480,139,0,0,276,146,0,0,137,174,785,0,2,2,660,26,10,0,105"
Defect_L7_B185_el5507_H4_W4.npy,0.896858413427055,"12501,59,18,11,234,295,3,0,221,345,251,0,0,0,1,2,0,0,1"
NoiseDefectFree_001950.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L5_B94_el1153_H2_W2.npy,0.9829292784392483,"13701,86,2,0,31,44,0,0,29,48,0,0,0,0,0,1,0,0,0"
NoiseDefectFree_000002.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L15_B57_el2803_H8_W8.npy,0.8259216755128389,"11499,47,0,0,75,33,0,0,159,388,1131,0,0,0,470,30,2,0,108"
Defect_L14_B30_el799_H4_W4.npy,0.9190933868885383,"12808,16,0,0,0,10,0,0,13,107,534,1,4,7,257,13,7,0,165"
NoiseDefectFree_002721.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L13_B5_el143_H8_W8.npy,0.8397647396356334,"11701,150,0,0,53,287,0,0,52,308,1080,3,7,17,160,30,4,0,90"
NoiseDefectFree_003118.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L17_B63_el3139_H8_W8.npy,0.7348300100416009,"10234,168,0,0,467,193,0,0,264,550,1133,3,0,4,721,50,12,0,143"
NoiseDefectFree_003763.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000214.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000779.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003497.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L2_B189_el2479_H2_W2.npy,0.9568928417730598,"13337,92,10,2,82,102,0,0,44,116,97,0,0,0,14,11,0,0,35"
NoiseDefectFree_002044.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L8_B316_el4195_H2_W2.npy,0.9719552431501937,"13551,42,7,0,75,64,0,0,48,103,51,0,0,0,0,1,0,0,0"
Defect_L10_B361_el5165_H2_W2.npy,0.9649978482283746,"13451,38,12,0,94,72,0,0,38,174,63,0,0,0,0,0,0,0,0"
Defect_L17_B373_el5203_H2_W2.npy,0.9781953808635777,"13635,0,0,0,0,0,0,0,0,23,190,0,0,1,64,2,4,0,23"
Defect_L11_B106_el1461_H2_W2.npy,0.9727442260794721,"13553,4,0,0,2,14,0,0,9,50,188,0,0,0,34,15,1,0,72"
Defect_L6_B312_el4187_H2_W2.npy,0.9794147181179171,"13651,31,9,0,65,65,0,0,28,93,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_004168.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
NoiseDefectFree_003789.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000584.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L2_B124_el6170_H8_W8.npy,0.7434370965428203,"10344,60,64,3,356,354,0,0,507,594,1141,0,0,0,452,10,0,0,57"
Defect_L8_B61_el1491_H4_W4.npy,0.90209439104863,"12577,214,3,5,163,326,3,0,152,195,196,0,0,0,6,26,0,0,76"
NoiseDefectFree_000117.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L3_B27_el787_H4_W4.npy,0.890761727155358,"12400,321,24,3,143,262,0,0,84,255,345,0,0,0,18,14,0,0,73"
Defect_L12_B105_el2835_H4_W4.npy,0.9132836035002152,"12735,26,0,0,25,17,0,0,4,68,573,0,0,0,325,40,0,0,129"
Defect_L7_B240_el3177_H2_W2.npy,0.9753980777506814,"13599,36,4,0,74,67,0,0,55,98,9,0,0,0,0,0,0,0,0"
Defect_L15_B26_el499_H4_W4.npy,0.929206713527471,"12945,24,0,0,7,21,0,0,1,62,444,0,2,0,137,18,0,0,281"
NoiseDefectFree_001764.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
NoiseDefectFree_001876.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003225.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000527.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L17_B40_el1123_H4_W4.npy,0.8892554870176446,"12391,91,0,0,27,21,0,0,72,211,641,0,0,2,242,28,10,0,206"
NoiseDefectFree_002947.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
NoiseDefectFree_004474.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L16_B108_H4_W8.npy,0.8934873045474107,"12457,7,0,0,5,1,0,0,87,263,847,0,0,0,237,14,1,0,23"
Defect_L15_B242_el3181_H2_W2.npy,0.9827858269975613,"13700,0,0,0,0,0,0,0,0,0,157,0,0,0,45,6,0,0,34"
NoiseDefectFree_000960.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L12_B83_el3853_H8_W8.npy,0.7665327786544255,"10682,94,2,0,484,287,0,0,176,403,924,5,7,3,773,33,0,0,69"
NoiseDefectFree_003634.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_001051.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003381.npy,0.999856548558313,"13940,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003677.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L16_B126_el6184_H8_W8.npy,0.8493042605078182,"11841,5,0,0,44,3,0,0,2,527,683,0,1,15,785,2,4,0,30"
Defect_L11_B26_el1151_H8_W8.npy,0.8235547267250036,"11411,258,2,0,112,138,0,0,60,303,837,0,0,0,580,55,0,0,186"
Defect_L3_B425_el5875_H2_W2.npy,0.9616984650695739,"13403,25,17,2,80,70,0,0,33,200,110,0,0,0,1,0,0,0,1"
Defect_L8_B82_el1129_H2_W2.npy,0.9697317458040453,"13520,91,1,0,32,64,0,0,55,107,69,0,0,0,1,0,0,0,2"
NoiseDefectFree_001608.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003611.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L16_B143_el1819_H2_W2.npy,0.9822837469516569,"13695,0,0,0,0,0,0,0,0,0,120,0,1,0,44,24,0,0,58"
Defect_L9_B70_el1811_H4_W4.npy,0.895997704776933,"12470,205,7,0,164,310,0,0,179,227,239,0,0,0,15,22,0,0,104"
Defect_L5_B1_el115_H2_W2.npy,0.9776933008176732,"13628,81,1,1,17,76,2,0,25,75,36,0,0,0,0,0,0,0,0"
NoiseDefectFree_000792.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003057.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_001981.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003599.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0"
NoiseDefectFree_000934.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L7_B6_el125_H2_W2.npy,0.9723855974752547,"13555,94,1,2,24,125,2,0,33,97,9,0,0,0,0,0,0,0,0"
Defect_L10_B259_el3499_H2_W2.npy,0.959690144885956,"13376,51,14,0,75,57,0,0,60,119,124,0,0,0,18,12,0,0,36"
NoiseDefectFree_001683.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_004180.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L14_B178_el5195_H4_W4.npy,0.8992970879357337,"12527,3,0,0,8,20,0,0,18,229,664,0,3,12,415,3,3,0,37"
NoiseDefectFree_004117.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000989.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_002897.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003779.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
Defect_L2_B43_el1135_H4_W4.npy,0.8923396930139148,"12435,259,19,5,128,301,1,0,82,257,324,0,0,0,47,6,2,0,76"
NoiseDefectFree_003094.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003156.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_001824.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L3_B361_el5165_H2_W2.npy,0.9617701907904175,"13405,30,8,6,98,70,0,0,46,191,69,0,0,0,8,3,0,0,8"
NoiseDefectFree_001099.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_002845.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003343.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000039.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L12_B215_el2815_H2_W2.npy,0.9706641801750108,"13533,0,0,0,0,6,0,0,0,27,217,0,0,0,64,21,0,0,74"
Defect_L11_B129_el6205_H8_W8.npy,0.8029694448429207,"11122,40,0,0,468,188,0,0,121,412,630,0,0,0,909,7,0,0,45"
NoiseDefectFree_003357.npy,0.9997848228374695,"13939,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0"
Defect_L3_B118_el5841_H8_W8.npy,0.7417874049634199,"10286,50,85,6,310,551,0,0,436,561,1197,0,0,0,387,21,0,0,52"
Defect_L12_B388_el5517_H2_W2.npy,0.9440539377420744,"13162,11,0,0,7,14,0,0,7,110,454,0,0,0,125,2,0,0,50"
Defect_L2_B330_el4521_H2_W2.npy,0.9857983072729881,"13744,20,8,0,33,33,0,0,20,84,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_002429.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
Defect_L6_B89_el4189_H8_W8.npy,0.8432792999569646,"11749,70,6,0,367,264,0,0,216,357,755,0,0,0,80,48,0,0,30"
Defect_L10_B80_el1125_H2_W2.npy,0.9721704203127242,"13549,79,0,0,22,46,0,0,45,100,84,0,0,0,2,6,0,0,9"
NoiseDefectFree_004812.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L12_B101_el4861_H8_W8.npy,0.8096399368813657,"11288,37,0,0,229,102,0,0,180,496,1013,0,1,0,533,8,0,0,55"
NoiseDefectFree_000687.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_004800.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L2_B70_el821_H2_W2.npy,0.967938602782958,"13491,148,8,1,43,68,0,0,18,74,51,0,0,0,4,7,0,0,29"
NoiseDefectFree_002354.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L16_B367_el5191_H2_W2.npy,0.9583273561899297,"13361,0,0,0,0,0,0,0,0,0,373,0,3,2,166,9,1,0,27"
NoiseDefectFree_004570.npy,0.9999282742791565,"13941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
