Layer Number,Block Number,Block Elements
3,1,3503,3504,3505,3531,3532,3533,3559,3560,3561
3,2,3587,3588,3589,3615,3616,3617,3643,3644,3645
3,3,3671,3672,3673,3699,3700,3701,3727,3728,3729
3,4,3755,3756,3757,3783,3784,3785,3811,3812,3813
3,5,3839,3840,3841,3867,3868,3869,3895,3896,3897
3,6,3923,3924,3925,3951,3952,3953,3979,3980,3981
3,7,4007,4008,4009,4035,4036,4037,4063,4064,4065
3,8,4091,4092,4093,4119,4120,4121,4147,4148,4149
3,9,4175,4176,4177,4203,4204,4205,4231,4232,4233
3,10,4259,4260,4261,4287,4288,4289,4315,4316,4317
3,11,4343,4344,4345,4371,4372,4373,4399,4400,4401
3,12,4427,4428,4429,4455,4456,4457,4483,4484,4485
3,13,4511,4512,4513,4539,4540,4541,4567,4568,4569
3,14,4595,4596,4597,4623,4624,4625,4651,4652,4653
3,15,4679,4680,4681,4707,4708,4709,4735,4736,4737
3,16,4763,4764,4765,4791,4792,4793,4819,4820,4821
3,17,4847,4848,4849,4875,4876,4877,4903,4904,4905
3,18,4931,4932,4933,4959,4960,4961,4987,4988,4989
3,19,5015,5016,5017,5043,5044,5045,5071,5072,5073
3,20,5099,5100,5101,5127,5128,5129,5155,5156,5157
3,21,3506,3507,3508,3534,3535,3536,3562,3563,3564
3,22,3590,3591,3592,3618,3619,3620,3646,3647,3648
3,23,3674,3675,3676,3702,3703,3704,3730,3731,3732
3,24,3758,3759,3760,3786,3787,3788,3814,3815,3816
3,25,3842,3843,3844,3870,3871,3872,3898,3899,3900
3,26,3926,3927,3928,3954,3955,3956,3982,3983,3984
3,27,4010,4011,4012,4038,4039,4040,4066,4067,4068
3,28,4094,4095,4096,4122,4123,4124,4150,4151,4152
3,29,4178,4179,4180,4206,4207,4208,4234,4235,4236
3,30,4262,4263,4264,4290,4291,4292,4318,4319,4320
3,31,4346,4347,4348,4374,4375,4376,4402,4403,4404
3,32,4430,4431,4432,4458,4459,4460,4486,4487,4488
3,33,4514,4515,4516,4542,4543,4544,4570,4571,4572
3,34,4598,4599,4600,4626,4627,4628,4654,4655,4656
3,35,4682,4683,4684,4710,4711,4712,4738,4739,4740
3,36,4766,4767,4768,4794,4795,4796,4822,4823,4824
3,37,4850,4851,4852,4878,4879,4880,4906,4907,4908
3,38,4934,4935,4936,4962,4963,4964,4990,4991,4992
3,39,5018,5019,5020,5046,5047,5048,5074,5075,5076
3,40,5102,5103,5104,5130,5131,5132,5158,5159,5160
3,41,3509,3510,3511,3537,3538,3539,3565,3566,3567
3,42,3593,3594,3595,3621,3622,3623,3649,3650,3651
3,43,3677,3678,3679,3705,3706,3707,3733,3734,3735
3,44,3761,3762,3763,3789,3790,3791,3817,3818,3819
3,45,3845,3846,3847,3873,3874,3875,3901,3902,3903
3,46,3929,3930,3931,3957,3958,3959,3985,3986,3987
3,47,4013,4014,4015,4041,4042,4043,4069,4070,4071
