Layer Number,Block Number,Block Elements
4,1,5239,5240,5241,5267,5268,5269,5295,5296,5297
4,2,5323,5324,5325,5351,5352,5353,5379,5380,5381
4,3,5407,5408,5409,5435,5436,5437,5463,5464,5465
4,4,5491,5492,5493,5519,5520,5521,5547,5548,5549
4,5,5575,5576,5577,5603,5604,5605,5631,5632,5633
4,6,5659,5660,5661,5687,5688,5689,5715,5716,5717
4,7,5743,5744,5745,5771,5772,5773,5799,5800,5801
4,8,5827,5828,5829,5855,5856,5857,5883,5884,5885
4,9,5911,5912,5913,5939,5940,5941,5967,5968,5969
4,10,5995,5996,5997,6023,6024,6025,6051,6052,6053
4,11,6079,6080,6081,6107,6108,6109,6135,6136,6137
4,12,6163,6164,6165,6191,6192,6193,6219,6220,6221
4,13,6247,6248,6249,6275,6276,6277,6303,6304,6305
4,14,6331,6332,6333,6359,6360,6361,6387,6388,6389
4,15,6415,6416,6417,6443,6444,6445,6471,6472,6473
4,16,6499,6500,6501,6527,6528,6529,6555,6556,6557
4,17,6583,6584,6585,6611,6612,6613,6639,6640,6641
4,18,6667,6668,6669,6695,6696,6697,6723,6724,6725
4,19,6751,6752,6753,6779,6780,6781,6807,6808,6809
4,20,6835,6836,6837,6863,6864,6865,6891,6892,6893
4,21,5242,5243,5244,5270,5271,5272,5298,5299,5300
4,22,5326,5327,5328,5354,5355,5356,5382,5383,5384
4,23,5410,5411,5412,5438,5439,5440,5466,5467,5468
4,24,5494,5495,5496,5522,5523,5524,5550,5551,5552
4,25,5578,5579,5580,5606,5607,5608,5634,5635,5636
4,26,5662,5663,5664,5690,5691,5692,5718,5719,5720
4,27,5746,5747,5748,5774,5775,5776,5802,5803,5804
4,28,5830,5831,5832,5858,5859,5860,5886,5887,5888
4,29,5914,5915,5916,5942,5943,5944,5970,5971,5972
4,30,5998,5999,6000,6026,6027,6028,6054,6055,6056
4,31,6082,6083,6084,6110,6111,6112,6138,6139,6140
4,32,6166,6167,6168,6194,6195,6196,6222,6223,6224
4,33,6250,6251,6252,6278,6279,6280,6306,6307,6308
4,34,6334,6335,6336,6362,6363,6364,6390,6391,6392
4,35,6418,6419,6420,6446,6447,6448,6474,6475,6476
4,36,6502,6503,6504,6530,6531,6532,6558,6559,6560
4,37,6586,6587,6588,6614,6615,6616,6642,6643,6644
4,38,6670,6671,6672,6698,6699,6700,6726,6727,6728
4,39,6754,6755,6756,6782,6783,6784,6810,6811,6812
4,40,6838,6839,6840,6866,6867,6868,6894,6895,6896
4,41,5245,5246,5247,5273,5274,5275,5301,5302,5303
