Filename,Accuracy,Class Distribution
Defect_L7_B440_el6189_H2_W2.npy,0.9990675656290345,"13929,0,0,1,6,0,0,0,2,4,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000553.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_003145.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L7_B70_el1811_H4_W4.npy,0.9973461483287906,"13903,4,0,6,6,0,2,0,18,3,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_002057.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000635.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L6_B346_el4851_H2_W2.npy,0.9993544685124085,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L12_B252_el3485_H2_W2.npy,0.9984937598622866,"13921,0,0,0,0,0,0,0,0,0,17,0,0,0,3,1,0,0,0"
NoiseDefectFree_001710.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
NoiseDefectFree_000090.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L17_B8_el143_H4_W4.npy,0.9969875197245732,"13900,12,0,5,2,0,0,0,15,2,3,0,0,0,1,0,0,2,0"
NoiseDefectFree_000918.npy,1.0,"13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Defect_L16_B55_el2502_H8_W8.npy,0.9941184908908335,"13830,0,0,0,0,0,0,0,0,0,56,6,1,0,15,31,0,0,3"
Defect_L7_B185_el5507_H4_W4.npy,0.9972744226079472,"13901,4,0,4,2,0,3,0,2,6,11,0,0,0,1,3,0,0,5"
Defect_L14_B30_el799_H4_W4.npy,0.9972026968871037,"13903,6,0,3,1,0,3,0,4,0,15,0,0,0,1,5,0,1,0"
